time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020031910.21.22.37,	1,	1,	1,	1,	1,	1,	1
2020031910.21.27.37,	1,	1,	1,	1,	1,	1,	1
2020031910.21.32.37,	1,	1,	1,	1,	1,	1,	1
2020031910.21.37.37,	1,	1,	1,	1,	1,	1,	1
2020031910.21.42.37,	1,	1,	1,	1,	1,	1,	1
2020031910.21.47.37,	1,	1,	1,	1,	1,	1,	1
2020031910.21.52.37,	1,	1,	1,	1,	1,	1,	1
2020031910.21.57.37,	1,	1,	1,	1,	1,	1,	1
2020031910.22.02.37,	1,	1,	1,	1,	1,	1,	1
2020031910.22.07.37,	1,	1,	1,	1,	1,	1,	1
2020031910.22.12.37,	1,	1,	1,	1,	1,	1,	1
2020031910.22.17.37,	1,	1,	1,	1,	1,	1,	1
2020031910.22.22.37,	1,	1,	1,	1,	1,	1,	1
2020031910.22.27.37,	1,	1,	1,	1,	1,	1,	1
2020031910.22.32.38,	1,	1,	1,	1,	1,	1,	1
2020031910.22.37.37,	1,	1,	1,	1,	1,	1,	1
2020031910.22.42.38,	1,	1,	1,	1,	1,	1,	1
2020031910.22.47.38,	1,	1,	1,	1,	1,	1,	1
2020031910.22.52.38,	1,	1,	1,	1,	1,	1,	1
2020031910.22.57.38,	1,	1,	1,	1,	1,	1,	1
2020031910.23.02.38,	1,	1,	1,	1,	1,	1,	1
2020031910.23.07.38,	1,	1,	1,	1,	1,	1,	1
2020031910.23.12.38,	1,	1,	1,	1,	1,	1,	1
2020031910.23.17.38,	1,	1,	1,	1,	1,	1,	1
2020031910.23.22.38,	1,	1,	1,	1,	1,	1,	1
2020031910.23.27.38,	1,	1,	1,	1,	1,	1,	1
2020031910.23.32.38,	1,	1,	1,	1,	1,	1,	1
2020031910.23.37.38,	1,	1,	1,	1,	1,	1,	1
2020031910.23.42.38,	1,	1,	1,	1,	1,	1,	1
2020031910.23.47.38,	1,	1,	1,	1,	1,	1,	1
2020031910.23.52.38,	1,	1,	1,	1,	1,	1,	1
2020031910.23.57.39,	1,	1,	1,	1,	1,	1,	1
2020031910.24.02.39,	1,	1,	1,	1,	1,	1,	1
2020031910.24.07.41,	1,	1,	1,	1,	1,	1,	1
2020031910.24.12.41,	1,	1,	1,	1,	1,	1,	1
2020031910.24.17.42,	1,	1,	1,	1,	1,	1,	1
2020031910.24.22.43,	1,	1,	1,	1,	1,	1,	1
2020031910.24.27.44,	1,	1,	1,	1,	1,	1,	1
2020031910.24.32.45,	1,	1,	1,	1,	1,	1,	1
2020031910.24.37.45,	1,	1,	1,	1,	1,	1,	1
2020031910.24.42.46,	1,	1,	1,	1,	1,	1,	1
2020031910.24.47.46,	1,	1,	1,	1,	1,	1,	1
2020031910.24.52.47,	1,	1,	1,	1,	1,	1,	1
2020031910.24.57.48,	1,	1,	1,	1,	1,	1,	1
2020031910.25.02.48,	1,	1,	1,	1,	1,	1,	1
2020031910.25.07.49,	1,	1,	1,	1,	1,	1,	1
2020031910.25.12.49,	1,	1,	1,	1,	1,	1,	1
2020031910.25.17.49,	1,	1,	1,	1,	1,	1,	1
2020031910.25.22.49,	1,	1,	1,	1,	1,	1,	1
2020031910.25.27.49,	1,	1,	1,	1,	1,	1,	1
2020031910.25.32.50,	1,	1,	1,	1,	1,	1,	1
2020031910.25.37.50,	1,	1,	1,	1,	1,	1,	1
2020031910.25.42.50,	1,	1,	1,	1,	1,	1,	1
2020031910.25.47.50,	1,	1,	1,	1,	1,	1,	1
2020031910.25.52.50,	1,	1,	1,	1,	1,	1,	1
2020031910.25.57.50,	1,	1,	1,	1,	1,	1,	1
2020031910.26.02.50,	1,	1,	1,	1,	1,	1,	1
2020031910.26.07.50,	1,	1,	1,	1,	1,	1,	1
2020031910.26.12.50,	1,	1,	1,	1,	1,	1,	1
2020031910.26.17.50,	1,	1,	1,	1,	1,	1,	1
2020031910.26.22.50,	1,	1,	1,	1,	1,	1,	1
2020031910.26.27.50,	1,	1,	1,	1,	1,	1,	1
2020031910.26.32.50,	1,	1,	1,	1,	1,	1,	1
2020031910.26.37.50,	1,	1,	1,	1,	1,	1,	1
2020031910.26.42.50,	1,	1,	1,	1,	1,	1,	1
2020031910.26.47.50,	1,	1,	1,	1,	1,	1,	1
2020031910.26.52.50,	1,	1,	1,	1,	1,	1,	1
2020031910.26.57.50,	1,	1,	1,	1,	1,	1,	1
2020031910.27.02.50,	1,	1,	1,	1,	1,	1,	1
2020031910.27.07.50,	1,	1,	1,	1,	1,	1,	1
2020031910.27.12.50,	1,	1,	1,	1,	1,	1,	1
2020031910.27.17.50,	1,	1,	1,	1,	1,	1,	1
2020031910.27.22.50,	1,	1,	1,	1,	1,	1,	1
2020031910.27.27.50,	1,	1,	1,	1,	1,	1,	1
2020031910.27.32.50,	1,	1,	1,	1,	1,	1,	1
2020031910.27.37.51,	1,	1,	1,	1,	1,	1,	1
2020031910.27.42.51,	1,	1,	1,	1,	1,	1,	1
2020031910.27.47.51,	1,	1,	1,	1,	1,	1,	1
2020031910.27.52.51,	1,	1,	1,	1,	1,	1,	1
2020031910.27.57.51,	1,	1,	1,	1,	1,	1,	1
2020031910.28.02.51,	1,	1,	1,	1,	1,	1,	1
2020031910.28.07.51,	1,	1,	1,	1,	1,	1,	1
2020031910.28.12.51,	1,	1,	1,	1,	1,	1,	1
2020031910.28.17.51,	1,	1,	1,	1,	1,	1,	1
2020031910.28.22.51,	1,	1,	1,	1,	1,	1,	1
2020031910.28.27.51,	1,	1,	1,	1,	1,	1,	1
2020031910.28.32.51,	1,	1,	1,	1,	1,	1,	1
2020031910.28.37.51,	1,	1,	1,	1,	1,	1,	1
2020031910.28.42.51,	1,	1,	1,	1,	1,	1,	1
