time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020031920.21.25.53,	0,	0,	0,	0,	0,	0,	0
2020031920.21.30.53,	0,	0,	0,	0,	0,	0,	0
2020031920.21.35.53,	0,	0,	0,	0,	0,	0,	0
2020031920.21.40.53,	0,	0,	0,	0,	0,	0,	0
2020031920.21.45.53,	0,	0,	0,	0,	0,	0,	0
2020031920.21.50.53,	0,	0,	0,	0,	0,	0,	0
2020031920.21.55.53,	0,	0,	0,	0,	0,	0,	0
2020031920.22.00.53,	0,	0,	0,	0,	0,	0,	0
2020031920.22.05.53,	0,	0,	0,	0,	0,	0,	0
2020031920.22.10.53,	0,	0,	0,	0,	0,	0,	0
2020031920.22.15.53,	0,	0,	0,	0,	0,	0,	0
2020031920.22.20.54,	0,	0,	0,	0,	0,	0,	0
2020031920.22.25.54,	0,	0,	0,	0,	0,	0,	0
2020031920.22.30.54,	0,	0,	0,	0,	0,	0,	0
2020031920.22.35.54,	0,	0,	0,	0,	0,	0,	0
2020031920.22.40.54,	0,	0,	0,	0,	0,	0,	0
2020031920.22.45.54,	0,	0,	0,	0,	0,	0,	0
2020031920.22.50.54,	0,	0,	0,	0,	0,	0,	0
2020031920.22.55.54,	0,	0,	0,	0,	0,	0,	0
2020031920.23.00.54,	0,	0,	0,	0,	0,	0,	0
2020031920.23.05.54,	0,	0,	0,	0,	0,	0,	0
2020031920.23.10.54,	0,	0,	0,	0,	0,	0,	0
2020031920.23.15.54,	0,	0,	0,	0,	0,	0,	0
2020031920.23.20.54,	0,	0,	0,	0,	0,	0,	0
2020031920.23.25.54,	0,	0,	0,	0,	0,	0,	0
2020031920.23.30.54,	0,	0,	0,	0,	0,	0,	0
2020031920.23.35.54,	0,	0,	0,	0,	0,	0,	0
2020031920.23.40.54,	0,	0,	0,	0,	0,	0,	0
2020031920.23.45.54,	0,	0,	0,	0,	0,	0,	0
2020031920.23.50.54,	0,	0,	0,	0,	0,	0,	0
2020031920.23.55.54,	0,	0,	0,	0,	0,	0,	0
2020031920.24.00.54,	0,	0,	0,	0,	0,	0,	0
2020031920.24.05.54,	0,	0,	0,	0,	0,	0,	0
2020031920.24.10.54,	0,	0,	0,	0,	0,	0,	0
2020031920.24.15.54,	0,	0,	0,	0,	0,	0,	0
2020031920.24.20.54,	0,	0,	0,	0,	0,	0,	0
2020031920.24.25.54,	0,	0,	0,	0,	0,	0,	0
2020031920.24.30.54,	0,	0,	0,	0,	0,	0,	0
2020031920.24.35.54,	0,	0,	0,	0,	0,	0,	0
2020031920.24.40.54,	0,	0,	0,	0,	0,	0,	0
2020031920.24.45.55,	0,	0,	0,	0,	0,	0,	0
2020031920.24.50.54,	0,	0,	0,	0,	0,	0,	0
2020031920.24.55.54,	0,	0,	0,	0,	0,	0,	0
2020031920.25.00.54,	0,	0,	0,	0,	0,	0,	0
2020031920.25.05.54,	0,	0,	0,	0,	0,	0,	0
2020031920.25.10.54,	0,	0,	0,	0,	0,	0,	0
2020031920.25.15.54,	0,	0,	0,	0,	0,	0,	0
2020031920.25.20.54,	0,	0,	0,	0,	0,	0,	0
2020031920.25.25.55,	0,	0,	0,	0,	0,	0,	0
2020031920.25.30.55,	0,	0,	0,	0,	0,	0,	0
2020031920.25.35.55,	0,	0,	0,	0,	0,	0,	0
2020031920.25.40.55,	0,	0,	0,	0,	0,	0,	0
2020031920.25.45.55,	0,	0,	0,	0,	0,	0,	0
2020031920.25.50.55,	0,	0,	0,	0,	0,	0,	0
2020031920.25.55.55,	0,	0,	0,	0,	0,	0,	0
2020031920.26.00.55,	0,	0,	0,	0,	0,	0,	0
2020031920.26.05.55,	0,	0,	0,	0,	0,	0,	0
2020031920.26.10.55,	0,	0,	0,	0,	0,	0,	0
2020031920.26.15.55,	0,	0,	0,	0,	0,	0,	0
2020031920.26.20.55,	0,	0,	0,	0,	0,	0,	0
2020031920.26.25.55,	0,	0,	0,	0,	0,	0,	0
2020031920.26.30.55,	0,	0,	0,	0,	0,	0,	0
2020031920.26.35.55,	0,	0,	0,	0,	0,	0,	0
2020031920.26.40.55,	0,	0,	0,	0,	0,	0,	0
2020031920.26.45.55,	0,	0,	0,	0,	0,	0,	0
2020031920.26.50.55,	0,	0,	0,	0,	0,	0,	0
2020031920.26.55.55,	0,	0,	0,	0,	0,	0,	0
2020031920.27.00.55,	0,	0,	0,	0,	0,	0,	0
2020031920.27.05.55,	0,	0,	0,	0,	0,	0,	0
2020031920.27.10.55,	0,	0,	0,	0,	0,	0,	0
2020031920.27.15.55,	0,	0,	0,	0,	0,	0,	0
2020031920.27.20.55,	0,	0,	0,	0,	0,	0,	0
2020031920.27.25.55,	0,	0,	0,	0,	0,	0,	0
2020031920.27.30.55,	0,	0,	0,	0,	0,	0,	0
2020031920.27.35.55,	0,	0,	0,	0,	0,	0,	0
2020031920.27.40.55,	0,	0,	0,	0,	0,	0,	0
2020031920.27.45.55,	0,	0,	0,	0,	0,	0,	0
