time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032805.56.35.88,	0,	0,	0,	0,	0,	0,	0
2020032805.56.40.88,	0,	0,	0,	0,	0,	0,	0
2020032805.56.45.88,	0,	0,	0,	0,	0,	0,	0
2020032805.56.50.88,	0,	0,	0,	0,	0,	0,	0
2020032805.56.55.88,	0,	0,	0,	0,	0,	0,	0
2020032805.57.00.88,	0,	0,	0,	0,	0,	0,	0
2020032805.57.05.88,	0,	0,	0,	0,	0,	0,	0
2020032805.57.10.88,	0,	0,	0,	0,	0,	0,	0
2020032805.57.15.88,	0,	0,	0,	0,	0,	0,	0
2020032805.57.20.88,	0,	0,	0,	0,	0,	0,	0
2020032805.57.25.88,	0,	0,	0,	0,	0,	0,	0
2020032805.57.30.88,	0,	0,	0,	0,	0,	0,	0
2020032805.57.35.88,	0,	0,	0,	0,	0,	0,	0
2020032805.57.40.88,	0,	0,	0,	0,	0,	0,	0
2020032805.57.45.88,	0,	0,	0,	0,	0,	0,	0
2020032805.57.50.88,	0,	0,	0,	0,	0,	0,	0
2020032805.57.55.88,	0,	0,	0,	0,	0,	0,	0
2020032805.58.00.88,	0,	0,	0,	0,	0,	0,	0
2020032805.58.05.89,	0,	0,	0,	0,	0,	0,	0
2020032805.58.10.89,	0,	0,	0,	0,	0,	0,	0
2020032805.58.15.88,	0,	0,	0,	0,	0,	0,	0
2020032805.58.20.88,	0,	0,	0,	0,	0,	0,	0
2020032805.58.25.88,	0,	0,	0,	0,	0,	0,	0
2020032805.58.30.88,	0,	0,	0,	0,	0,	0,	0
2020032805.58.35.88,	0,	0,	0,	0,	0,	0,	0
2020032805.58.40.89,	0,	0,	0,	0,	0,	0,	0
2020032805.58.45.88,	0,	0,	0,	0,	0,	0,	0
2020032805.58.50.88,	0,	0,	0,	0,	0,	0,	0
2020032805.58.55.88,	0,	0,	0,	0,	0,	0,	0
2020032805.59.00.88,	0,	0,	0,	0,	0,	0,	0
2020032805.59.05.88,	0,	0,	0,	0,	0,	0,	0
2020032805.59.10.89,	0,	0,	0,	0,	0,	0,	0
2020032805.59.15.89,	0,	0,	0,	0,	0,	0,	0
2020032805.59.20.89,	0,	0,	0,	0,	0,	0,	0
2020032805.59.25.89,	0,	0,	0,	0,	0,	0,	0
2020032805.59.30.89,	0,	0,	0,	0,	0,	0,	0
2020032805.59.35.89,	0,	0,	0,	0,	0,	0,	0
2020032805.59.40.89,	0,	0,	0,	0,	0,	0,	0
2020032805.59.45.89,	0,	0,	0,	0,	0,	0,	0
2020032805.59.50.89,	0,	0,	0,	0,	0,	0,	0
2020032805.59.55.89,	0,	0,	0,	0,	0,	0,	0
2020032806.00.00.89,	0,	0,	0,	0,	0,	0,	0
2020032806.00.05.89,	0,	0,	0,	0,	0,	0,	0
2020032806.00.10.89,	0,	0,	0,	0,	0,	0,	0
2020032806.00.15.89,	0,	0,	0,	0,	0,	0,	0
2020032806.00.20.89,	0,	0,	0,	0,	0,	0,	0
2020032806.00.25.89,	0,	0,	0,	0,	0,	0,	0
2020032806.00.30.89,	0,	0,	0,	0,	0,	0,	0
2020032806.00.35.89,	0,	0,	0,	0,	0,	0,	0
2020032806.00.40.89,	0,	0,	0,	0,	0,	0,	0
2020032806.00.45.89,	0,	0,	0,	0,	0,	0,	0
2020032806.00.50.90,	0,	0,	0,	0,	0,	0,	0
2020032806.00.55.90,	0,	0,	0,	0,	0,	0,	0
2020032806.01.00.90,	0,	0,	0,	0,	0,	0,	0
2020032806.01.05.90,	0,	0,	0,	0,	0,	0,	0
2020032806.01.10.90,	0,	0,	0,	0,	0,	0,	0
2020032806.01.15.90,	0,	0,	0,	0,	0,	0,	0
2020032806.01.20.90,	0,	0,	0,	0,	0,	0,	0
2020032806.01.25.90,	0,	0,	0,	0,	0,	0,	0
2020032806.01.30.90,	0,	0,	0,	0,	0,	0,	0
2020032806.01.35.90,	0,	0,	0,	0,	0,	0,	0
2020032806.01.40.90,	0,	0,	0,	0,	0,	0,	0
2020032806.01.45.90,	0,	0,	0,	0,	0,	0,	0
2020032806.01.50.90,	0,	0,	0,	0,	0,	0,	0
2020032806.01.55.90,	0,	0,	0,	0,	0,	0,	0
2020032806.02.00.90,	0,	0,	0,	0,	0,	0,	0
