time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032815.56.38.14,	0,	0,	0,	0,	0,	0,	0
2020032815.56.43.15,	0,	0,	0,	0,	0,	0,	0
2020032815.56.48.14,	0,	0,	0,	0,	0,	0,	0
2020032815.56.53.15,	0,	0,	0,	0,	0,	0,	0
2020032815.56.58.15,	0,	0,	0,	0,	0,	0,	0
2020032815.57.03.15,	0,	0,	0,	0,	0,	0,	0
2020032815.57.08.15,	0,	0,	0,	0,	0,	0,	0
2020032815.57.13.15,	0,	0,	0,	0,	0,	0,	0
2020032815.57.18.15,	0,	0,	0,	0,	0,	0,	0
2020032815.57.23.15,	0,	0,	0,	0,	0,	0,	0
2020032815.57.28.15,	0,	0,	0,	0,	0,	0,	0
2020032815.57.33.15,	0,	0,	0,	0,	0,	0,	0
2020032815.57.38.15,	0,	0,	0,	0,	0,	0,	0
2020032815.57.43.15,	0,	0,	0,	0,	0,	0,	0
2020032815.57.48.15,	0,	0,	0,	0,	0,	0,	0
2020032815.57.53.15,	0,	0,	0,	0,	0,	0,	0
2020032815.57.58.15,	0,	0,	0,	0,	0,	0,	0
2020032815.58.03.15,	0,	0,	0,	0,	0,	0,	0
2020032815.58.08.15,	0,	0,	0,	0,	0,	0,	0
2020032815.58.13.15,	0,	0,	0,	0,	0,	0,	0
2020032815.58.18.15,	0,	0,	0,	0,	0,	0,	0
2020032815.58.23.15,	0,	0,	0,	0,	0,	0,	0
2020032815.58.28.15,	0,	0,	0,	0,	0,	0,	0
2020032815.58.33.15,	0,	0,	0,	0,	0,	0,	0
2020032815.58.38.15,	0,	0,	0,	0,	0,	0,	0
2020032815.58.43.15,	0,	0,	0,	0,	0,	0,	0
2020032815.58.48.15,	0,	0,	0,	0,	0,	0,	0
2020032815.58.53.15,	0,	0,	0,	0,	0,	0,	0
2020032815.58.58.15,	0,	0,	0,	0,	0,	0,	0
2020032815.59.03.15,	0,	0,	0,	0,	0,	0,	0
2020032815.59.08.15,	0,	0,	0,	0,	0,	0,	0
2020032815.59.13.15,	0,	0,	0,	0,	0,	0,	0
2020032815.59.18.15,	0,	0,	0,	0,	0,	0,	0
2020032815.59.23.15,	0,	0,	0,	0,	0,	0,	0
2020032815.59.28.15,	0,	0,	0,	0,	0,	0,	0
2020032815.59.33.15,	0,	0,	0,	0,	0,	0,	0
2020032815.59.38.15,	0,	0,	0,	0,	0,	0,	0
2020032815.59.43.15,	0,	0,	0,	0,	0,	0,	0
2020032815.59.48.15,	0,	0,	0,	0,	0,	0,	0
2020032815.59.53.15,	0,	0,	0,	0,	0,	0,	0
2020032815.59.58.15,	0,	0,	0,	0,	0,	0,	0
2020032816.00.03.16,	0,	0,	0,	0,	0,	0,	0
2020032816.00.08.16,	0,	0,	0,	0,	0,	0,	0
2020032816.00.13.15,	0,	0,	0,	0,	0,	0,	0
2020032816.00.18.16,	0,	0,	0,	0,	0,	0,	0
2020032816.00.23.16,	0,	0,	0,	0,	0,	0,	0
2020032816.00.28.16,	0,	0,	0,	0,	0,	0,	0
2020032816.00.33.16,	0,	0,	0,	0,	0,	0,	0
2020032816.00.38.16,	0,	0,	0,	0,	0,	0,	0
2020032816.00.43.16,	0,	0,	0,	0,	0,	0,	0
2020032816.00.48.16,	0,	0,	0,	0,	0,	0,	0
2020032816.00.53.16,	0,	0,	0,	0,	0,	0,	0
2020032816.00.58.16,	0,	0,	0,	0,	0,	0,	0
2020032816.01.03.16,	0,	0,	0,	0,	0,	0,	0
2020032816.01.08.16,	0,	0,	0,	0,	0,	0,	0
2020032816.01.13.16,	0,	0,	0,	0,	0,	0,	0
2020032816.01.18.16,	0,	0,	0,	0,	0,	0,	0
2020032816.01.23.16,	0,	0,	0,	0,	0,	0,	0
2020032816.01.28.16,	0,	0,	0,	0,	0,	0,	0
2020032816.01.33.16,	0,	0,	0,	0,	0,	0,	0
2020032816.01.38.16,	0,	0,	0,	0,	0,	0,	0
2020032816.01.43.16,	0,	0,	0,	0,	0,	0,	0
2020032816.01.48.16,	0,	0,	0,	0,	0,	0,	0
2020032816.01.53.16,	0,	0,	0,	0,	0,	0,	0
2020032816.01.58.16,	0,	0,	0,	0,	0,	0,	0
