time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020031614.12.34.37,	0,	0,	0,	0,	0,	0,	0
2020031614.12.44.37,	0,	0,	0,	0,	0,	0,	0
2020031614.12.54.37,	0,	0,	0,	0,	0,	0,	0
2020031614.13.04.37,	0,	0,	0,	0,	0,	0,	0
2020031614.13.14.37,	0,	0,	0,	0,	0,	0,	0
2020031614.13.24.38,	0,	0,	0,	0,	0,	0,	0
2020031614.13.34.38,	0,	0,	0,	0,	0,	0,	0
2020031614.13.44.37,	0,	0,	0,	0,	0,	0,	0
2020031614.13.54.38,	0,	0,	0,	0,	0,	0,	0
2020031614.14.04.38,	0,	0,	0,	0,	0,	0,	0
