time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032309.21.46.90,	1,	1,	1,	1,	1,	1,	1
2020032309.21.51.90,	1,	1,	1,	1,	1,	1,	1
2020032309.21.56.90,	1,	1,	1,	1,	1,	1,	1
2020032309.22.01.90,	1,	1,	1,	1,	1,	1,	1
2020032309.22.06.90,	1,	1,	1,	1,	1,	1,	1
2020032309.22.11.90,	1,	1,	1,	1,	1,	1,	1
2020032309.22.16.90,	1,	1,	1,	1,	1,	1,	1
2020032309.22.21.90,	1,	1,	1,	1,	1,	1,	1
2020032309.22.26.90,	1,	1,	1,	1,	1,	1,	1
2020032309.22.31.90,	1,	1,	1,	1,	1,	1,	1
2020032309.22.36.90,	1,	1,	1,	1,	1,	1,	1
2020032309.22.41.91,	1,	1,	1,	1,	1,	1,	1
2020032309.22.46.91,	1,	1,	1,	1,	1,	1,	1
2020032309.22.51.91,	1,	1,	1,	1,	1,	0,	1
2020032309.22.56.91,	1,	1,	1,	1,	1,	0,	1
2020032309.23.01.91,	1,	1,	1,	1,	0,	0,	1
2020032309.23.06.91,	0,	1,	1,	1,	0,	0,	0
2020032309.23.11.91,	0,	0,	0,	0,	0,	0,	0
2020032309.23.16.91,	0,	0,	0,	0,	0,	0,	0
2020032309.23.21.91,	0,	0,	0,	0,	0,	0,	0
2020032309.23.26.91,	0,	0,	0,	0,	0,	0,	0
2020032309.23.31.91,	0,	0,	0,	0,	0,	0,	0
2020032309.23.36.91,	0,	0,	0,	0,	0,	0,	0
2020032309.23.41.91,	0,	0,	0,	0,	0,	0,	0
2020032309.23.46.91,	0,	0,	0,	0,	0,	0,	0
2020032309.23.51.91,	0,	0,	0,	0,	0,	0,	0
2020032309.23.56.91,	0,	0,	0,	0,	0,	0,	0
2020032309.24.01.91,	0,	0,	0,	0,	0,	0,	0
2020032309.24.06.91,	0,	0,	0,	0,	0,	0,	0
2020032309.24.11.91,	0,	0,	0,	0,	0,	0,	0
2020032309.24.16.91,	0,	0,	0,	0,	0,	0,	0
2020032309.24.21.91,	0,	0,	0,	0,	0,	0,	0
2020032309.24.26.91,	0,	0,	0,	0,	0,	0,	0
2020032309.24.31.91,	0,	0,	0,	0,	0,	0,	0
2020032309.24.36.91,	0,	0,	0,	0,	0,	0,	0
2020032309.24.41.91,	0,	0,	0,	0,	0,	0,	0
2020032309.24.46.91,	0,	0,	0,	0,	0,	0,	0
2020032309.24.51.91,	0,	0,	0,	0,	0,	0,	0
2020032309.24.56.91,	0,	0,	0,	0,	0,	0,	0
2020032309.25.01.91,	0,	0,	0,	0,	0,	0,	0
2020032309.25.06.91,	0,	0,	0,	0,	0,	0,	0
2020032309.25.11.91,	0,	0,	0,	0,	0,	0,	0
2020032309.25.16.91,	0,	0,	0,	0,	0,	0,	0
2020032309.25.21.91,	0,	0,	0,	0,	0,	0,	0
2020032309.25.26.92,	0,	0,	0,	0,	0,	0,	0
2020032309.25.31.92,	0,	0,	0,	0,	0,	0,	0
2020032309.25.36.92,	0,	0,	0,	0,	0,	0,	0
2020032309.25.41.92,	0,	0,	0,	0,	0,	0,	0
2020032309.25.46.92,	0,	0,	0,	0,	0,	0,	0
2020032309.25.51.92,	0,	0,	0,	0,	0,	0,	0
2020032309.25.56.92,	0,	0,	0,	0,	0,	0,	0
2020032309.26.01.92,	0,	0,	0,	0,	0,	0,	0
2020032309.26.06.92,	0,	0,	0,	0,	0,	0,	0
2020032309.26.11.92,	0,	0,	0,	0,	0,	0,	0
2020032309.26.16.92,	0,	0,	0,	0,	0,	0,	0
2020032309.26.21.92,	0,	0,	0,	0,	0,	0,	0
2020032309.26.26.92,	0,	0,	0,	0,	0,	0,	0
2020032309.26.31.92,	0,	0,	0,	0,	0,	0,	0
2020032309.26.36.92,	0,	0,	0,	0,	0,	0,	0
2020032309.26.41.92,	0,	0,	0,	0,	0,	0,	0
2020032309.26.46.92,	0,	0,	0,	0,	0,	0,	0
2020032309.26.51.92,	0,	0,	0,	0,	0,	0,	0
2020032309.26.56.92,	0,	0,	0,	0,	0,	0,	0
2020032309.27.01.92,	0,	0,	0,	0,	0,	0,	0
2020032309.27.06.92,	0,	0,	0,	0,	0,	0,	0
2020032309.27.11.92,	0,	0,	0,	0,	0,	0,	0
2020032309.27.16.92,	0,	0,	0,	0,	0,	0,	0
2020032309.27.21.92,	0,	0,	0,	0,	0,	0,	0
2020032309.27.26.92,	0,	0,	0,	0,	0,	0,	0
2020032309.27.31.92,	0,	0,	0,	0,	0,	0,	0
2020032309.27.36.92,	0,	0,	0,	0,	0,	0,	0
2020032309.27.41.92,	0,	0,	0,	0,	0,	0,	0
2020032309.27.46.92,	0,	0,	0,	0,	0,	0,	0
2020032309.27.51.93,	0,	0,	0,	0,	0,	0,	0
2020032309.27.56.92,	0,	0,	0,	0,	0,	0,	0
2020032309.28.01.92,	0,	0,	0,	0,	0,	0,	0
2020032309.28.06.92,	0,	0,	0,	0,	0,	0,	0
2020032309.28.11.92,	0,	0,	0,	0,	0,	0,	0
2020032309.28.16.92,	0,	0,	0,	0,	0,	0,	0
2020032309.28.21.92,	0,	0,	0,	0,	0,	0,	0
2020032309.28.26.93,	0,	0,	0,	0,	0,	0,	0
2020032309.28.31.93,	0,	0,	0,	0,	0,	0,	0
2020032309.28.36.93,	0,	0,	0,	0,	0,	0,	0
2020032309.28.41.93,	0,	0,	0,	0,	0,	0,	0
2020032309.28.46.93,	0,	0,	0,	0,	0,	0,	0
2020032309.28.51.93,	0,	0,	0,	0,	0,	0,	0
2020032309.28.56.93,	0,	0,	0,	0,	0,	0,	0
2020032309.29.01.93,	0,	0,	0,	0,	0,	0,	0
2020032309.29.06.93,	0,	0,	0,	0,	0,	0,	0
2020032309.29.11.93,	0,	0,	0,	0,	0,	0,	0
2020032309.29.16.93,	0,	0,	0,	0,	0,	0,	0
2020032309.29.21.93,	0,	0,	0,	0,	0,	0,	0
2020032309.29.26.93,	1,	1,	1,	1,	1,	1,	1
2020032309.29.31.93,	1,	1,	1,	1,	1,	1,	1
2020032309.29.36.93,	1,	1,	1,	1,	1,	1,	1
2020032309.29.41.93,	1,	1,	1,	1,	1,	1,	1
2020032309.29.46.93,	1,	1,	1,	1,	1,	1,	1
2020032309.29.51.93,	1,	1,	1,	1,	1,	1,	1
2020032309.29.56.93,	1,	1,	1,	1,	1,	1,	1
2020032309.30.01.93,	1,	1,	1,	1,	1,	1,	1
2020032309.30.06.93,	1,	1,	1,	1,	1,	1,	1
2020032309.30.11.93,	1,	1,	1,	1,	1,	1,	1
2020032309.30.16.93,	1,	1,	1,	1,	1,	1,	1
2020032309.30.21.93,	1,	1,	1,	1,	1,	1,	1
2020032309.30.26.93,	1,	1,	1,	1,	1,	1,	1
2020032309.30.31.93,	1,	1,	1,	1,	1,	1,	1
2020032309.30.36.94,	1,	1,	1,	1,	1,	1,	1
2020032309.30.41.93,	1,	1,	1,	1,	1,	1,	1
2020032309.30.46.93,	1,	1,	1,	1,	1,	1,	1
2020032309.30.51.94,	1,	1,	1,	1,	1,	1,	1
2020032309.30.56.93,	1,	1,	1,	1,	0,	1,	1
2020032309.31.01.93,	0,	0,	0,	0,	0,	0,	1
2020032309.31.06.93,	1,	1,	1,	1,	1,	1,	1
2020032309.31.11.93,	1,	1,	1,	1,	1,	1,	1
2020032309.31.16.94,	1,	1,	1,	1,	1,	1,	1
2020032309.31.21.94,	1,	1,	1,	1,	1,	1,	1
2020032309.31.26.94,	1,	1,	1,	1,	1,	1,	1
2020032309.31.31.94,	1,	1,	1,	1,	1,	1,	1
2020032309.31.36.94,	1,	1,	1,	1,	1,	1,	1
2020032309.31.41.94,	1,	1,	1,	1,	1,	1,	1
2020032309.31.46.94,	1,	1,	1,	1,	1,	1,	1
2020032309.31.51.94,	1,	1,	1,	1,	1,	1,	1
2020032309.31.56.94,	1,	1,	1,	1,	1,	1,	1
2020032309.32.01.94,	1,	1,	1,	1,	1,	1,	1
2020032309.32.06.94,	1,	1,	1,	1,	1,	1,	1
2020032309.32.11.94,	1,	1,	1,	1,	1,	1,	1
2020032309.32.16.94,	1,	1,	1,	1,	1,	1,	1
2020032309.32.21.94,	1,	1,	1,	1,	1,	1,	1
2020032309.32.26.94,	1,	1,	1,	1,	1,	1,	1
2020032309.32.31.94,	1,	1,	1,	1,	1,	1,	1
2020032309.32.36.94,	1,	1,	1,	1,	1,	1,	1
2020032309.32.41.94,	1,	1,	1,	1,	1,	1,	1
2020032309.32.46.94,	1,	1,	1,	1,	1,	1,	1
2020032309.32.51.94,	1,	1,	1,	1,	1,	1,	1
2020032309.32.56.94,	1,	1,	1,	1,	0,	1,	1
2020032309.33.01.94,	1,	1,	1,	1,	0,	1,	1
2020032309.33.06.94,	0,	0,	0,	1,	0,	0,	0
2020032309.33.11.94,	0,	0,	0,	0,	0,	0,	0
2020032309.33.16.94,	0,	0,	0,	0,	0,	0,	0
2020032309.33.21.94,	0,	0,	0,	0,	0,	0,	0
2020032309.33.26.94,	0,	0,	0,	0,	0,	0,	0
2020032309.33.31.94,	0,	0,	0,	0,	0,	0,	0
2020032309.33.36.94,	0,	0,	0,	0,	0,	0,	0
2020032309.33.41.94,	0,	0,	0,	0,	0,	0,	0
2020032309.33.46.94,	0,	0,	0,	0,	0,	0,	0
2020032309.33.51.95,	0,	0,	0,	1,	1,	0,	0
2020032309.33.56.95,	1,	1,	1,	1,	1,	1,	1
2020032309.34.01.95,	1,	1,	1,	1,	1,	1,	1
2020032309.34.06.95,	1,	1,	1,	1,	1,	1,	1
2020032309.34.11.95,	1,	1,	1,	1,	1,	1,	1
2020032309.34.16.95,	1,	1,	1,	1,	1,	1,	1
2020032309.34.21.95,	1,	1,	1,	1,	1,	1,	1
2020032309.34.26.95,	1,	1,	1,	1,	1,	1,	1
2020032309.34.31.95,	1,	1,	1,	1,	1,	1,	1
2020032309.34.36.95,	1,	1,	1,	1,	1,	1,	1
2020032309.34.41.95,	1,	1,	1,	1,	1,	1,	1
2020032309.34.46.95,	1,	1,	1,	1,	1,	1,	1
2020032309.34.51.95,	1,	1,	1,	1,	1,	1,	1
2020032309.34.56.95,	1,	1,	1,	1,	1,	1,	1
2020032309.35.01.95,	1,	1,	1,	1,	1,	1,	1
2020032309.35.06.95,	1,	1,	1,	1,	1,	1,	1
2020032309.35.11.95,	1,	1,	1,	1,	1,	1,	1
2020032309.35.16.95,	1,	1,	1,	1,	1,	1,	1
2020032309.35.21.95,	1,	1,	1,	1,	1,	1,	1
2020032309.35.26.95,	1,	1,	1,	1,	1,	1,	1
2020032309.35.31.95,	1,	1,	1,	1,	1,	1,	1
2020032309.35.36.95,	1,	1,	1,	1,	1,	1,	1
2020032309.35.41.95,	1,	1,	1,	1,	1,	1,	1
2020032309.35.46.95,	1,	1,	1,	1,	1,	1,	1
2020032309.35.51.96,	1,	1,	1,	1,	1,	1,	1
2020032309.35.56.96,	1,	1,	1,	1,	1,	1,	1
2020032309.36.01.96,	1,	1,	1,	1,	1,	1,	1
2020032309.36.06.96,	1,	1,	1,	1,	1,	1,	1
2020032309.36.11.96,	1,	1,	1,	1,	0,	1,	1
2020032309.36.16.96,	0,	0,	0,	0,	0,	0,	0
2020032309.36.21.96,	0,	0,	0,	0,	0,	0,	0
2020032309.36.26.96,	0,	0,	0,	0,	0,	0,	0
2020032309.36.31.96,	0,	0,	0,	0,	0,	0,	0
2020032309.36.36.96,	1,	1,	0,	0,	1,	1,	1
2020032309.36.41.96,	1,	1,	1,	1,	1,	1,	1
2020032309.36.46.96,	1,	1,	1,	1,	1,	1,	1
2020032309.36.51.96,	1,	1,	1,	1,	1,	1,	1
2020032309.36.56.96,	1,	1,	1,	1,	1,	1,	1
2020032309.37.01.96,	1,	1,	1,	1,	1,	1,	1
2020032309.37.06.96,	1,	1,	1,	1,	1,	1,	1
2020032309.37.11.96,	1,	1,	1,	1,	1,	1,	1
2020032309.37.16.96,	1,	1,	1,	1,	1,	1,	1
2020032309.37.21.96,	1,	1,	1,	1,	1,	1,	1
2020032309.37.26.96,	1,	1,	1,	1,	1,	1,	1
2020032309.37.31.97,	1,	1,	1,	1,	1,	1,	1
2020032309.37.36.96,	1,	1,	1,	1,	1,	1,	1
2020032309.37.41.97,	1,	1,	1,	1,	1,	1,	1
2020032309.37.46.97,	1,	1,	1,	1,	1,	1,	1
2020032309.37.51.97,	1,	1,	1,	1,	1,	1,	1
2020032309.37.56.97,	1,	1,	1,	1,	0,	1,	1
2020032309.38.01.97,	0,	0,	0,	1,	0,	0,	0
2020032309.38.06.97,	0,	0,	0,	0,	0,	0,	0
2020032309.38.11.97,	0,	0,	0,	0,	0,	0,	0
2020032309.38.16.97,	0,	0,	0,	0,	0,	0,	0
2020032309.38.21.97,	0,	0,	0,	0,	0,	0,	0
2020032309.38.26.97,	0,	0,	0,	0,	0,	0,	0
2020032309.38.31.97,	0,	0,	0,	0,	0,	0,	0
2020032309.38.36.97,	0,	0,	0,	0,	0,	0,	0
2020032309.38.41.97,	0,	0,	0,	0,	0,	0,	0
2020032309.38.46.97,	0,	0,	0,	0,	0,	0,	0
2020032309.38.51.97,	1,	1,	1,	1,	1,	1,	1
2020032309.38.56.97,	1,	1,	1,	1,	1,	1,	1
2020032309.39.01.97,	1,	1,	1,	1,	1,	1,	1
2020032309.39.06.97,	1,	1,	1,	1,	1,	1,	1
2020032309.39.11.97,	1,	1,	1,	1,	1,	1,	1
2020032309.39.16.97,	1,	1,	1,	1,	1,	1,	1
2020032309.39.21.97,	1,	1,	1,	1,	1,	1,	1
2020032309.39.26.97,	1,	1,	1,	1,	1,	1,	1
2020032309.39.31.98,	1,	1,	1,	1,	1,	1,	1
2020032309.39.36.98,	1,	1,	1,	1,	1,	1,	1
2020032309.39.41.98,	1,	1,	1,	1,	1,	1,	1
2020032309.39.46.98,	1,	1,	1,	1,	0,	1,	1
2020032309.39.51.98,	1,	0,	1,	0,	0,	0,	0
2020032309.39.56.98,	0,	0,	0,	0,	0,	0,	0
2020032309.40.01.98,	0,	0,	0,	0,	0,	0,	0
2020032309.40.06.98,	0,	0,	0,	0,	0,	0,	0
2020032309.40.11.98,	0,	0,	0,	0,	0,	0,	0
2020032309.40.16.98,	0,	0,	0,	0,	0,	0,	0
2020032309.40.21.98,	0,	0,	0,	0,	0,	0,	0
2020032309.40.26.98,	0,	0,	0,	0,	0,	0,	0
2020032309.40.31.98,	0,	0,	0,	0,	0,	0,	0
2020032309.40.36.98,	0,	0,	0,	0,	0,	0,	0
2020032309.40.41.98,	0,	0,	0,	0,	0,	0,	0
2020032309.40.46.98,	0,	0,	0,	0,	0,	0,	0
2020032309.40.51.98,	0,	0,	0,	0,	0,	0,	0
2020032309.40.56.98,	0,	0,	0,	0,	0,	0,	0
2020032309.41.01.98,	0,	0,	0,	0,	0,	0,	0
2020032309.41.06.98,	0,	0,	0,	0,	0,	0,	0
2020032309.41.11.98,	0,	0,	0,	0,	0,	0,	0
2020032309.41.16.98,	0,	0,	0,	0,	0,	0,	0
2020032309.41.21.98,	0,	0,	0,	0,	0,	0,	0
2020032309.41.26.98,	0,	0,	0,	0,	0,	0,	0
2020032309.41.31.98,	0,	0,	0,	0,	0,	0,	0
2020032309.41.36.98,	0,	0,	0,	0,	0,	0,	0
2020032309.41.41.98,	0,	0,	0,	0,	0,	0,	0
2020032309.41.46.98,	0,	0,	0,	0,	0,	0,	0
2020032309.41.51.98,	0,	0,	0,	0,	0,	0,	0
2020032309.41.56.99,	0,	0,	0,	0,	0,	0,	0
2020032309.42.01.99,	0,	0,	0,	0,	0,	0,	0
2020032309.42.06.99,	0,	0,	0,	0,	0,	0,	0
2020032309.42.11.99,	0,	0,	0,	0,	0,	0,	0
2020032309.42.16.99,	0,	0,	0,	0,	0,	0,	0
2020032309.42.21.99,	0,	0,	0,	0,	0,	0,	0
2020032309.42.26.99,	0,	0,	0,	0,	0,	0,	0
2020032309.42.31.99,	0,	0,	0,	0,	0,	0,	0
2020032309.42.36.99,	0,	0,	0,	0,	0,	0,	0
2020032309.42.41.99,	0,	0,	0,	0,	0,	0,	0
2020032309.42.46.99,	0,	0,	0,	0,	0,	0,	0
2020032309.42.51.99,	0,	0,	0,	1,	0,	0,	0
2020032309.42.56.99,	1,	1,	1,	1,	1,	1,	1
2020032309.43.01.99,	1,	1,	1,	1,	1,	1,	1
2020032309.43.06.99,	1,	1,	1,	1,	1,	1,	1
