time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032011.21.29.54,	0,	0,	0,	1,	1,	0,	0
2020032011.21.34.54,	0,	0,	0,	1,	1,	0,	0
2020032011.21.39.54,	0,	0,	0,	1,	1,	0,	0
2020032011.21.44.54,	0,	0,	0,	1,	1,	0,	0
2020032011.21.49.54,	0,	0,	0,	1,	1,	0,	0
2020032011.21.54.55,	0,	0,	0,	1,	1,	0,	0
2020032011.21.59.55,	0,	0,	0,	1,	0,	0,	0
2020032011.22.04.55,	0,	0,	0,	1,	0,	0,	0
2020032011.22.09.55,	0,	0,	0,	1,	0,	0,	0
2020032011.22.14.54,	0,	0,	0,	1,	0,	0,	0
2020032011.22.19.54,	0,	0,	0,	1,	0,	0,	0
2020032011.22.24.55,	0,	0,	0,	1,	0,	0,	0
2020032011.22.29.55,	0,	0,	0,	1,	0,	0,	0
2020032011.22.34.55,	0,	0,	0,	0,	0,	0,	0
2020032011.22.39.55,	0,	0,	0,	0,	0,	0,	0
2020032011.22.44.55,	0,	0,	0,	0,	0,	0,	0
2020032011.22.49.55,	0,	0,	0,	0,	0,	0,	0
2020032011.22.54.55,	0,	0,	0,	0,	0,	0,	0
2020032011.22.59.55,	0,	0,	0,	0,	0,	0,	0
2020032011.23.04.55,	0,	0,	0,	0,	0,	0,	0
2020032011.23.09.55,	0,	0,	0,	0,	0,	0,	0
2020032011.23.14.55,	0,	0,	0,	0,	0,	0,	0
2020032011.23.19.55,	0,	0,	0,	0,	0,	0,	0
2020032011.23.24.55,	0,	0,	0,	0,	0,	0,	0
2020032011.23.29.55,	0,	0,	0,	0,	0,	0,	0
2020032011.23.34.55,	0,	0,	0,	0,	0,	0,	0
2020032011.23.39.55,	0,	0,	0,	0,	0,	0,	0
2020032011.23.44.55,	0,	0,	0,	0,	0,	0,	0
2020032011.23.49.55,	0,	0,	0,	0,	0,	0,	0
2020032011.23.54.55,	0,	0,	0,	0,	0,	0,	0
2020032011.23.59.55,	0,	0,	0,	0,	0,	0,	0
2020032011.24.04.55,	0,	0,	0,	0,	0,	0,	0
2020032011.24.09.55,	0,	0,	0,	0,	0,	0,	0
2020032011.24.14.55,	0,	0,	0,	0,	0,	0,	0
2020032011.24.19.55,	0,	0,	0,	0,	0,	0,	0
2020032011.24.24.55,	0,	0,	0,	0,	0,	0,	0
2020032011.24.29.55,	0,	0,	0,	0,	0,	0,	0
2020032011.24.34.55,	0,	0,	0,	0,	0,	0,	0
2020032011.24.39.55,	0,	0,	0,	0,	0,	0,	0
2020032011.24.44.55,	0,	0,	0,	0,	0,	0,	0
2020032011.24.49.55,	0,	0,	0,	0,	0,	0,	0
2020032011.24.54.55,	0,	0,	0,	0,	0,	0,	0
2020032011.24.59.55,	0,	0,	0,	0,	0,	0,	0
2020032011.25.04.55,	0,	0,	0,	0,	0,	0,	0
2020032011.25.09.55,	0,	0,	0,	0,	0,	0,	0
2020032011.25.14.55,	0,	0,	0,	0,	0,	0,	0
2020032011.25.19.55,	0,	0,	0,	0,	0,	0,	0
2020032011.25.24.55,	0,	0,	0,	0,	0,	0,	0
2020032011.25.29.55,	0,	0,	0,	0,	0,	0,	0
2020032011.25.34.56,	0,	0,	0,	0,	0,	0,	0
2020032011.25.39.56,	0,	0,	0,	0,	0,	0,	0
2020032011.25.44.56,	0,	0,	0,	0,	0,	0,	0
