time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032016.21.31.18,	0,	0,	0,	0,	0,	0,	0
2020032016.21.36.19,	0,	0,	0,	0,	0,	0,	0
2020032016.21.41.19,	0,	0,	0,	0,	0,	0,	0
2020032016.21.46.18,	0,	0,	0,	0,	0,	0,	0
2020032016.21.51.19,	0,	0,	0,	0,	0,	0,	0
2020032016.21.56.21,	0,	0,	0,	0,	0,	0,	0
2020032016.22.01.21,	0,	0,	0,	0,	0,	0,	0
2020032016.22.06.21,	0,	0,	0,	0,	0,	0,	0
2020032016.22.11.21,	0,	0,	0,	0,	0,	0,	0
2020032016.22.16.21,	0,	0,	0,	0,	0,	0,	0
2020032016.22.21.21,	0,	0,	0,	0,	0,	0,	0
2020032016.22.26.21,	0,	0,	0,	0,	0,	0,	0
2020032016.22.31.21,	0,	0,	0,	0,	0,	0,	0
2020032016.22.36.21,	0,	0,	0,	0,	0,	0,	0
2020032016.22.41.21,	0,	0,	0,	0,	0,	0,	0
2020032016.22.46.22,	0,	0,	0,	0,	0,	0,	0
2020032016.22.51.22,	0,	0,	0,	0,	0,	0,	0
2020032016.22.56.22,	0,	0,	0,	0,	0,	0,	0
2020032016.23.01.22,	0,	0,	0,	0,	0,	0,	0
2020032016.23.06.22,	0,	0,	0,	0,	0,	0,	0
2020032016.23.11.22,	0,	0,	0,	0,	0,	0,	0
2020032016.23.16.22,	0,	0,	0,	0,	0,	0,	0
2020032016.23.21.22,	0,	0,	0,	0,	0,	0,	0
2020032016.23.26.22,	0,	0,	0,	0,	0,	0,	0
2020032016.23.31.22,	0,	0,	0,	0,	0,	0,	0
2020032016.23.36.22,	0,	0,	0,	0,	0,	0,	0
2020032016.23.41.22,	0,	0,	0,	0,	0,	0,	0
2020032016.23.46.22,	1,	1,	1,	1,	1,	1,	0
2020032016.23.51.22,	1,	1,	1,	1,	1,	1,	0
2020032016.23.56.22,	1,	1,	1,	1,	1,	1,	0
2020032016.24.01.22,	1,	1,	1,	1,	1,	1,	0
2020032016.24.06.22,	1,	1,	1,	1,	1,	1,	0
2020032016.24.11.22,	1,	1,	1,	1,	1,	1,	0
2020032016.24.16.22,	1,	1,	1,	1,	1,	1,	0
2020032016.24.21.22,	1,	1,	1,	1,	1,	1,	0
2020032016.24.26.22,	1,	1,	1,	1,	1,	1,	0
2020032016.24.31.22,	1,	1,	1,	1,	1,	1,	0
2020032016.24.36.22,	1,	1,	1,	1,	0,	1,	0
2020032016.24.41.22,	0,	0,	1,	1,	0,	0,	0
2020032016.24.46.22,	1,	1,	0,	1,	0,	0,	0
2020032016.24.51.22,	1,	1,	0,	1,	0,	0,	0
2020032016.24.56.22,	1,	1,	1,	1,	1,	0,	0
2020032016.25.01.22,	1,	1,	1,	1,	1,	1,	0
2020032016.25.06.22,	1,	1,	1,	1,	1,	1,	0
2020032016.25.11.22,	1,	1,	1,	1,	1,	1,	0
2020032016.25.16.23,	1,	1,	1,	1,	1,	1,	0
2020032016.25.21.22,	1,	1,	1,	1,	1,	1,	0
2020032016.25.26.22,	1,	1,	1,	1,	1,	1,	0
2020032016.25.31.22,	1,	1,	1,	1,	1,	1,	0
2020032016.25.36.22,	1,	1,	1,	1,	1,	1,	0
2020032016.25.41.22,	1,	1,	1,	1,	1,	1,	0
2020032016.25.46.23,	1,	1,	1,	1,	1,	1,	0
2020032016.25.51.23,	1,	1,	1,	1,	1,	1,	0
2020032016.25.56.23,	1,	1,	1,	1,	1,	1,	0
2020032016.26.01.23,	1,	1,	1,	1,	1,	1,	0
2020032016.26.06.23,	1,	1,	1,	1,	0,	1,	0
2020032016.26.11.23,	1,	0,	0,	1,	0,	0,	0
2020032016.26.16.23,	0,	0,	0,	0,	0,	0,	0
2020032016.26.21.23,	0,	0,	0,	0,	0,	0,	0
2020032016.26.26.23,	0,	0,	0,	0,	0,	0,	0
2020032016.26.31.23,	0,	0,	0,	0,	0,	0,	0
2020032016.26.36.23,	0,	0,	0,	0,	0,	0,	0
2020032016.26.41.23,	0,	0,	0,	0,	0,	0,	0
2020032016.26.46.23,	0,	0,	0,	0,	0,	0,	0
2020032016.26.51.23,	0,	0,	0,	0,	0,	0,	0
2020032016.26.56.23,	0,	0,	0,	0,	0,	0,	0
2020032016.27.01.23,	0,	0,	0,	0,	0,	0,	0
2020032016.27.06.23,	0,	0,	0,	0,	0,	0,	0
2020032016.27.11.23,	0,	0,	0,	0,	0,	0,	0
2020032016.27.16.23,	0,	0,	0,	0,	0,	0,	0
