time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032618.56.27.31,	0,	0,	0,	0,	0,	0,	0
2020032618.56.32.31,	0,	0,	0,	0,	0,	0,	0
2020032618.56.37.31,	0,	0,	0,	0,	0,	0,	0
2020032618.56.42.31,	0,	0,	0,	0,	0,	0,	0
2020032618.56.47.31,	0,	0,	0,	0,	0,	0,	0
2020032618.56.52.31,	0,	0,	0,	0,	0,	0,	0
2020032618.56.57.31,	0,	0,	0,	0,	0,	0,	0
2020032618.57.02.31,	0,	0,	0,	0,	0,	0,	0
2020032618.57.07.31,	0,	0,	0,	0,	0,	0,	0
2020032618.57.12.31,	0,	0,	0,	0,	0,	0,	0
2020032618.57.17.31,	0,	0,	0,	0,	0,	0,	0
2020032618.57.22.31,	0,	0,	0,	0,	0,	0,	0
2020032618.57.27.31,	0,	0,	0,	0,	0,	0,	0
2020032618.57.32.31,	0,	0,	0,	0,	0,	0,	0
2020032618.57.37.31,	0,	0,	0,	0,	0,	0,	0
2020032618.57.42.31,	0,	0,	0,	0,	0,	0,	0
2020032618.57.47.31,	0,	0,	0,	0,	0,	0,	0
2020032618.57.52.31,	0,	0,	0,	0,	0,	0,	0
2020032618.57.57.32,	0,	0,	0,	0,	0,	0,	0
2020032618.58.02.31,	0,	0,	0,	0,	0,	0,	0
2020032618.58.07.31,	0,	0,	0,	0,	0,	0,	0
2020032618.58.12.31,	0,	0,	0,	0,	0,	0,	0
2020032618.58.17.31,	0,	0,	0,	0,	0,	0,	0
2020032618.58.22.31,	0,	0,	0,	0,	0,	0,	0
2020032618.58.27.31,	0,	0,	0,	0,	0,	0,	0
2020032618.58.32.31,	0,	0,	0,	0,	0,	0,	0
2020032618.58.37.31,	0,	0,	0,	0,	0,	0,	0
2020032618.58.42.32,	0,	0,	0,	0,	0,	0,	0
2020032618.58.47.32,	0,	0,	0,	0,	0,	0,	0
2020032618.58.52.32,	0,	0,	0,	0,	0,	0,	0
2020032618.58.57.32,	0,	0,	0,	0,	0,	0,	0
2020032618.59.02.32,	0,	0,	0,	0,	0,	0,	0
2020032618.59.07.32,	0,	0,	0,	0,	0,	0,	0
2020032618.59.12.32,	0,	0,	0,	0,	0,	0,	0
2020032618.59.17.32,	0,	0,	0,	0,	0,	0,	0
2020032618.59.22.32,	0,	0,	0,	0,	0,	0,	0
2020032618.59.27.32,	0,	0,	0,	0,	0,	0,	0
2020032618.59.32.32,	0,	0,	0,	0,	0,	0,	0
2020032618.59.37.32,	0,	0,	0,	0,	0,	0,	0
2020032618.59.42.32,	0,	0,	0,	0,	0,	0,	0
2020032618.59.47.32,	0,	0,	0,	0,	0,	0,	0
2020032618.59.52.32,	0,	0,	0,	0,	0,	0,	0
2020032618.59.57.32,	0,	0,	0,	0,	0,	0,	0
2020032619.00.02.32,	0,	0,	0,	0,	0,	0,	0
2020032619.00.07.32,	0,	0,	0,	0,	0,	0,	0
2020032619.00.12.32,	0,	0,	0,	0,	0,	0,	0
2020032619.00.17.32,	0,	0,	0,	0,	0,	0,	0
2020032619.00.22.32,	0,	0,	0,	0,	0,	0,	0
2020032619.00.27.32,	0,	0,	0,	0,	0,	0,	0
2020032619.00.32.33,	0,	0,	0,	0,	0,	0,	0
2020032619.00.37.32,	0,	0,	0,	0,	0,	0,	0
2020032619.00.42.33,	0,	0,	0,	0,	0,	0,	0
2020032619.00.47.33,	0,	0,	0,	0,	0,	0,	0
2020032619.00.52.33,	0,	0,	0,	0,	0,	0,	0
2020032619.00.57.33,	0,	0,	0,	0,	0,	0,	0
2020032619.01.02.33,	0,	0,	0,	0,	0,	0,	0
2020032619.01.07.33,	0,	0,	0,	0,	0,	0,	0
2020032619.01.12.33,	0,	0,	0,	0,	0,	0,	0
2020032619.01.17.33,	0,	0,	0,	0,	0,	0,	0
2020032619.01.22.33,	0,	0,	0,	0,	0,	0,	0
2020032619.01.27.33,	0,	0,	0,	0,	0,	0,	0
2020032619.01.32.33,	0,	0,	0,	0,	0,	0,	0
2020032619.01.37.33,	0,	0,	0,	0,	0,	0,	0
2020032619.01.42.33,	0,	0,	0,	0,	0,	0,	0
2020032619.01.47.33,	0,	0,	0,	0,	0,	0,	0
2020032619.01.52.33,	0,	0,	0,	0,	0,	0,	0
2020032619.01.57.33,	0,	0,	0,	0,	0,	0,	0
2020032619.02.02.33,	0,	0,	0,	0,	0,	0,	0
2020032619.02.07.33,	0,	0,	0,	0,	0,	0,	0
2020032619.02.12.33,	0,	0,	0,	0,	0,	0,	0
2020032619.02.17.33,	0,	0,	0,	0,	0,	0,	0
2020032619.02.22.33,	0,	0,	0,	0,	0,	0,	0
2020032619.02.27.33,	0,	0,	0,	0,	0,	0,	0
2020032619.02.32.33,	0,	0,	0,	0,	0,	0,	0
2020032619.02.37.34,	0,	0,	0,	0,	0,	0,	0
2020032619.02.42.34,	0,	0,	0,	0,	0,	0,	0
2020032619.02.47.34,	0,	0,	0,	0,	0,	0,	0
2020032619.02.52.34,	0,	0,	0,	0,	0,	0,	0
2020032619.02.57.34,	0,	0,	0,	0,	0,	0,	0
2020032619.03.02.34,	0,	0,	0,	0,	0,	0,	0
2020032619.03.07.34,	0,	0,	0,	0,	0,	0,	0
2020032619.03.12.34,	0,	0,	0,	0,	0,	0,	0
2020032619.03.17.34,	0,	0,	0,	0,	0,	0,	0
2020032619.03.22.34,	0,	0,	0,	0,	0,	0,	0
2020032619.03.27.34,	0,	0,	0,	0,	0,	0,	0
2020032619.03.32.34,	0,	0,	0,	0,	0,	0,	0
2020032619.03.37.34,	0,	0,	0,	0,	0,	0,	0
2020032619.03.42.34,	0,	0,	0,	0,	0,	0,	0
2020032619.03.47.34,	0,	0,	0,	0,	0,	0,	0
2020032619.03.52.34,	0,	0,	0,	0,	0,	0,	0
2020032619.03.57.34,	0,	0,	0,	0,	0,	0,	0
2020032619.04.02.34,	0,	0,	0,	0,	0,	0,	0
2020032619.04.07.34,	0,	0,	0,	0,	0,	0,	0
2020032619.04.12.34,	0,	0,	0,	0,	0,	0,	0
2020032619.04.17.34,	0,	0,	0,	0,	0,	0,	0
2020032619.04.22.34,	0,	0,	0,	0,	0,	0,	0
2020032619.04.27.34,	0,	0,	0,	0,	0,	0,	0
2020032619.04.32.35,	0,	0,	0,	0,	0,	0,	0
2020032619.04.37.35,	0,	0,	0,	0,	0,	0,	0
2020032619.04.42.35,	0,	0,	0,	0,	0,	0,	0
2020032619.04.47.35,	0,	0,	0,	0,	0,	0,	0
2020032619.04.52.35,	0,	0,	0,	0,	0,	0,	0
2020032619.04.57.35,	0,	0,	0,	0,	0,	0,	0
2020032619.05.02.35,	0,	0,	0,	0,	0,	0,	0
2020032619.05.07.35,	0,	0,	0,	0,	0,	0,	0
2020032619.05.12.35,	0,	0,	0,	0,	0,	0,	0
2020032619.05.17.35,	0,	0,	0,	0,	0,	0,	0
2020032619.05.22.35,	0,	0,	0,	0,	0,	0,	0
2020032619.05.27.35,	0,	0,	0,	0,	0,	0,	0
2020032619.05.32.35,	0,	0,	0,	0,	0,	0,	0
2020032619.05.37.35,	0,	0,	0,	0,	0,	0,	0
2020032619.05.42.35,	0,	0,	0,	0,	0,	0,	0
2020032619.05.47.35,	0,	0,	0,	0,	0,	0,	0
2020032619.05.52.35,	0,	0,	0,	0,	0,	0,	0
2020032619.05.57.35,	0,	0,	0,	0,	0,	0,	0
2020032619.06.02.36,	0,	0,	0,	0,	0,	0,	0
2020032619.06.07.35,	0,	0,	0,	0,	0,	0,	0
2020032619.06.12.36,	0,	0,	0,	0,	0,	0,	0
2020032619.06.17.35,	0,	0,	0,	0,	0,	0,	0
2020032619.06.22.35,	0,	0,	0,	0,	0,	0,	0
2020032619.06.27.35,	0,	0,	0,	0,	0,	0,	0
2020032619.06.32.35,	0,	0,	0,	0,	0,	0,	0
2020032619.06.37.35,	0,	0,	0,	0,	0,	0,	0
2020032619.06.42.35,	0,	0,	0,	0,	0,	0,	0
2020032619.06.47.35,	0,	0,	0,	0,	0,	0,	0
2020032619.06.52.36,	0,	0,	0,	0,	0,	0,	0
2020032619.06.57.36,	0,	0,	0,	0,	0,	0,	0
2020032619.07.02.36,	0,	0,	0,	0,	0,	0,	0
2020032619.07.07.36,	0,	0,	0,	0,	0,	0,	0
2020032619.07.12.36,	0,	0,	0,	0,	0,	0,	0
2020032619.07.17.36,	0,	0,	0,	0,	0,	0,	0
2020032619.07.22.36,	0,	0,	0,	0,	0,	0,	0
2020032619.07.27.36,	0,	0,	0,	0,	0,	0,	0
2020032619.07.32.36,	0,	0,	0,	0,	0,	0,	0
2020032619.07.37.36,	0,	0,	0,	0,	0,	0,	0
2020032619.07.42.36,	0,	0,	0,	0,	0,	0,	0
2020032619.07.47.36,	0,	0,	0,	0,	0,	0,	0
2020032619.07.52.36,	0,	0,	0,	0,	0,	0,	0
2020032619.07.57.36,	0,	0,	0,	0,	0,	0,	0
2020032619.08.02.36,	0,	0,	0,	0,	0,	0,	0
2020032619.08.07.36,	0,	0,	0,	0,	0,	0,	0
2020032619.08.12.36,	0,	0,	0,	0,	0,	0,	0
2020032619.08.17.36,	0,	0,	0,	0,	0,	0,	0
2020032619.08.22.36,	0,	0,	0,	0,	0,	0,	0
2020032619.08.27.36,	0,	0,	0,	0,	0,	0,	0
