time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032613.56.26.20,	1,	1,	1,	1,	1,	1,	1
2020032613.56.31.20,	1,	1,	1,	1,	1,	1,	1
2020032613.56.36.20,	1,	1,	1,	1,	1,	1,	1
2020032613.56.41.20,	1,	1,	1,	1,	1,	1,	1
2020032613.56.46.20,	1,	1,	1,	1,	1,	1,	1
2020032613.56.51.20,	1,	1,	1,	1,	1,	1,	1
2020032613.56.56.20,	1,	1,	1,	1,	1,	1,	1
2020032613.57.01.20,	1,	1,	1,	1,	1,	1,	1
2020032613.57.06.20,	1,	1,	1,	1,	1,	1,	1
2020032613.57.11.20,	1,	1,	1,	1,	1,	1,	1
2020032613.57.16.20,	1,	1,	1,	1,	1,	1,	1
2020032613.57.21.20,	1,	1,	1,	1,	1,	1,	1
2020032613.57.26.20,	1,	1,	1,	1,	1,	1,	1
2020032613.57.31.20,	1,	1,	1,	1,	1,	1,	1
2020032613.57.36.20,	1,	1,	1,	1,	1,	1,	1
2020032613.57.41.20,	1,	1,	1,	1,	1,	1,	1
2020032613.57.46.20,	1,	1,	1,	1,	1,	1,	1
2020032613.57.51.21,	1,	1,	1,	1,	1,	1,	1
2020032613.57.56.20,	1,	1,	1,	1,	1,	1,	1
2020032613.58.01.20,	1,	1,	1,	1,	1,	1,	1
2020032613.58.06.20,	1,	1,	1,	1,	1,	1,	1
2020032613.58.11.20,	1,	1,	1,	1,	1,	1,	1
2020032613.58.16.20,	1,	1,	1,	1,	1,	1,	1
2020032613.58.21.20,	1,	1,	1,	1,	1,	1,	1
2020032613.58.26.21,	1,	1,	1,	1,	1,	1,	1
2020032613.58.31.21,	1,	1,	1,	1,	1,	1,	1
2020032613.58.36.21,	1,	1,	1,	1,	1,	1,	1
2020032613.58.41.21,	1,	1,	1,	1,	1,	1,	1
2020032613.58.46.21,	1,	1,	1,	1,	1,	1,	1
2020032613.58.51.21,	1,	1,	1,	1,	1,	1,	1
2020032613.58.56.21,	1,	1,	1,	1,	1,	1,	1
2020032613.59.01.21,	1,	1,	1,	1,	1,	1,	1
2020032613.59.06.21,	1,	1,	1,	1,	1,	1,	1
2020032613.59.11.21,	1,	1,	1,	1,	1,	1,	1
2020032613.59.16.21,	1,	1,	1,	1,	1,	1,	1
2020032613.59.21.21,	1,	1,	1,	1,	1,	1,	1
2020032613.59.26.21,	1,	1,	1,	1,	1,	1,	1
2020032613.59.31.21,	1,	1,	1,	1,	1,	1,	1
2020032613.59.36.21,	1,	1,	1,	1,	1,	1,	1
2020032613.59.41.21,	1,	1,	1,	1,	1,	1,	1
2020032613.59.46.21,	1,	1,	1,	1,	1,	1,	1
2020032613.59.51.21,	1,	1,	1,	1,	1,	1,	1
2020032613.59.56.21,	1,	1,	1,	1,	1,	1,	1
2020032614.00.01.21,	1,	1,	1,	1,	1,	1,	1
2020032614.00.06.21,	1,	1,	1,	1,	1,	1,	1
2020032614.00.11.21,	1,	1,	1,	1,	1,	1,	1
2020032614.00.16.21,	1,	1,	1,	1,	1,	1,	1
2020032614.00.21.21,	1,	1,	1,	1,	1,	1,	1
2020032614.00.26.21,	1,	1,	1,	1,	1,	1,	1
2020032614.00.31.21,	1,	1,	1,	1,	1,	1,	1
2020032614.00.36.21,	1,	1,	1,	1,	1,	1,	1
2020032614.00.41.21,	1,	1,	1,	1,	1,	1,	1
2020032614.00.46.21,	1,	1,	1,	1,	1,	1,	1
2020032614.00.51.21,	1,	1,	1,	1,	1,	1,	1
2020032614.00.56.22,	1,	1,	1,	1,	1,	1,	1
2020032614.01.01.21,	1,	1,	1,	1,	1,	1,	1
2020032614.01.06.22,	1,	1,	1,	1,	1,	1,	1
2020032614.01.11.22,	1,	1,	1,	1,	1,	1,	1
2020032614.01.16.22,	1,	1,	1,	1,	1,	1,	1
2020032614.01.21.22,	1,	1,	1,	1,	1,	1,	1
2020032614.01.26.22,	1,	1,	1,	1,	1,	1,	1
2020032614.01.31.22,	1,	1,	1,	1,	1,	1,	1
2020032614.01.36.22,	1,	1,	1,	1,	1,	1,	1
2020032614.01.41.22,	1,	1,	1,	1,	1,	1,	1
2020032614.01.46.22,	1,	1,	1,	1,	1,	1,	1
2020032614.01.51.22,	1,	1,	1,	1,	1,	1,	1
2020032614.01.56.22,	1,	1,	1,	1,	1,	1,	1
2020032614.02.01.22,	1,	1,	1,	1,	1,	1,	1
2020032614.02.06.22,	1,	1,	1,	1,	1,	1,	1
2020032614.02.11.22,	1,	1,	1,	1,	1,	1,	1
2020032614.02.16.22,	1,	1,	1,	1,	1,	1,	1
2020032614.02.21.22,	1,	1,	1,	1,	1,	1,	1
2020032614.02.26.22,	1,	1,	1,	1,	1,	1,	1
2020032614.02.31.22,	1,	1,	1,	1,	1,	1,	1
2020032614.02.36.22,	1,	1,	1,	1,	1,	1,	1
2020032614.02.41.22,	1,	1,	1,	1,	1,	1,	1
2020032614.02.46.22,	1,	1,	1,	1,	1,	1,	1
2020032614.02.51.22,	1,	1,	1,	1,	1,	1,	1
2020032614.02.56.22,	1,	1,	1,	1,	1,	1,	1
2020032614.03.01.22,	1,	1,	1,	1,	1,	1,	1
2020032614.03.06.23,	1,	1,	1,	1,	1,	1,	1
2020032614.03.11.22,	1,	1,	1,	1,	1,	1,	1
2020032614.03.16.22,	1,	1,	1,	1,	1,	1,	1
2020032614.03.21.22,	1,	1,	1,	1,	1,	1,	1
2020032614.03.26.23,	1,	1,	1,	1,	1,	1,	1
2020032614.03.31.23,	1,	1,	1,	1,	1,	1,	1
2020032614.03.36.23,	1,	1,	1,	1,	1,	1,	1
2020032614.03.41.23,	1,	1,	1,	1,	1,	1,	1
2020032614.03.46.23,	1,	1,	1,	1,	1,	1,	1
2020032614.03.51.23,	1,	1,	1,	1,	1,	1,	1
2020032614.03.56.23,	1,	1,	1,	1,	1,	1,	1
2020032614.04.01.23,	1,	1,	1,	1,	1,	1,	1
2020032614.04.06.23,	1,	1,	1,	1,	1,	1,	1
2020032614.04.11.23,	1,	1,	1,	1,	1,	1,	1
2020032614.04.16.23,	1,	1,	1,	1,	1,	1,	1
2020032614.04.21.23,	1,	1,	1,	1,	1,	1,	1
2020032614.04.26.23,	1,	1,	1,	1,	1,	1,	1
2020032614.04.31.23,	1,	1,	1,	1,	1,	1,	1
2020032614.04.36.23,	1,	1,	1,	1,	1,	1,	1
2020032614.04.41.23,	1,	1,	1,	1,	1,	1,	1
2020032614.04.46.23,	1,	1,	1,	1,	1,	1,	1
2020032614.04.51.23,	1,	1,	1,	1,	1,	1,	1
2020032614.04.56.23,	1,	1,	1,	1,	1,	1,	1
2020032614.05.01.23,	1,	1,	1,	1,	1,	1,	1
2020032614.05.06.23,	1,	1,	1,	1,	1,	1,	1
2020032614.05.11.23,	1,	1,	1,	1,	1,	1,	1
2020032614.05.16.23,	1,	1,	1,	1,	1,	1,	1
2020032614.05.21.23,	1,	1,	1,	1,	1,	1,	1
2020032614.05.26.23,	1,	1,	1,	1,	1,	1,	1
2020032614.05.31.23,	1,	1,	1,	1,	1,	1,	1
2020032614.05.36.23,	1,	1,	1,	1,	1,	1,	1
2020032614.05.41.24,	1,	1,	1,	1,	1,	1,	1
2020032614.05.46.23,	1,	1,	1,	1,	1,	1,	1
2020032614.05.51.24,	1,	1,	1,	1,	1,	1,	1
2020032614.05.56.24,	1,	1,	1,	1,	1,	1,	1
2020032614.06.01.24,	1,	1,	1,	1,	1,	1,	1
2020032614.06.06.24,	1,	1,	1,	1,	1,	1,	1
2020032614.06.11.24,	1,	1,	1,	1,	1,	1,	1
2020032614.06.16.24,	1,	1,	1,	1,	1,	1,	1
