time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032502.56.17.79,	0,	0,	0,	0,	0,	0,	0
2020032502.56.22.78,	0,	0,	0,	0,	0,	0,	0
2020032502.56.27.79,	0,	0,	0,	0,	0,	0,	0
2020032502.56.32.79,	0,	0,	0,	0,	0,	0,	0
2020032502.56.37.79,	0,	0,	0,	0,	0,	0,	0
2020032502.56.42.79,	0,	0,	0,	0,	0,	0,	0
2020032502.56.47.79,	0,	0,	0,	0,	0,	0,	0
2020032502.56.52.79,	0,	0,	0,	0,	0,	0,	0
2020032502.56.57.79,	0,	0,	0,	0,	0,	0,	0
2020032502.57.02.79,	0,	0,	0,	0,	0,	0,	0
2020032502.57.07.79,	0,	0,	0,	0,	0,	0,	0
2020032502.57.12.79,	0,	0,	0,	0,	0,	0,	0
2020032502.57.17.79,	0,	0,	0,	0,	0,	0,	0
2020032502.57.22.79,	0,	0,	0,	0,	0,	0,	0
2020032502.57.27.79,	0,	0,	0,	0,	0,	0,	0
2020032502.57.32.79,	0,	0,	0,	0,	0,	0,	0
2020032502.57.37.79,	0,	0,	0,	0,	0,	0,	0
2020032502.57.42.79,	0,	0,	0,	0,	0,	0,	0
2020032502.57.47.79,	0,	0,	0,	0,	0,	0,	0
2020032502.57.52.79,	0,	0,	0,	0,	0,	0,	0
2020032502.57.57.79,	0,	0,	0,	0,	0,	0,	0
2020032502.58.02.79,	0,	0,	0,	0,	0,	0,	0
2020032502.58.07.79,	0,	0,	0,	0,	0,	0,	0
2020032502.58.12.79,	0,	0,	0,	0,	0,	0,	0
2020032502.58.17.80,	0,	0,	0,	0,	0,	0,	0
2020032502.58.22.79,	0,	0,	0,	0,	0,	0,	0
2020032502.58.27.80,	0,	0,	0,	0,	0,	0,	0
2020032502.58.32.79,	0,	0,	0,	0,	0,	0,	0
2020032502.58.37.79,	0,	0,	0,	0,	0,	0,	0
2020032502.58.42.80,	0,	0,	0,	0,	0,	0,	0
2020032502.58.47.80,	0,	0,	0,	0,	0,	0,	0
2020032502.58.52.80,	0,	0,	0,	0,	0,	0,	0
2020032502.58.57.80,	0,	0,	0,	0,	0,	0,	0
2020032502.59.02.80,	0,	0,	0,	0,	0,	0,	0
2020032502.59.07.80,	0,	0,	0,	0,	0,	0,	0
2020032502.59.12.80,	0,	0,	0,	0,	0,	0,	0
2020032502.59.17.80,	0,	0,	0,	0,	0,	0,	0
2020032502.59.22.80,	0,	0,	0,	0,	0,	0,	0
2020032502.59.27.80,	0,	0,	0,	0,	0,	0,	0
2020032502.59.32.80,	0,	0,	0,	0,	0,	0,	0
2020032502.59.37.80,	0,	0,	0,	0,	0,	0,	0
2020032502.59.42.80,	0,	0,	0,	0,	0,	0,	0
2020032502.59.47.80,	0,	0,	0,	0,	0,	0,	0
2020032502.59.52.80,	0,	0,	0,	0,	0,	0,	0
2020032502.59.57.80,	0,	0,	0,	0,	0,	0,	0
2020032503.00.02.80,	0,	0,	0,	0,	0,	0,	0
2020032503.00.07.80,	0,	0,	0,	0,	0,	0,	0
2020032503.00.12.80,	0,	0,	0,	0,	0,	0,	0
2020032503.00.17.80,	0,	0,	0,	0,	0,	0,	0
2020032503.00.22.80,	0,	0,	0,	0,	0,	0,	0
2020032503.00.27.80,	0,	0,	0,	0,	0,	0,	0
2020032503.00.32.80,	0,	0,	0,	0,	0,	0,	0
2020032503.00.37.80,	0,	0,	0,	0,	0,	0,	0
2020032503.00.42.80,	0,	0,	0,	0,	0,	0,	0
2020032503.00.47.80,	0,	0,	0,	0,	0,	0,	0
2020032503.00.52.81,	0,	0,	0,	0,	0,	0,	0
2020032503.00.57.81,	0,	0,	0,	0,	0,	0,	0
2020032503.01.02.81,	0,	0,	0,	0,	0,	0,	0
2020032503.01.07.81,	0,	0,	0,	0,	0,	0,	0
2020032503.01.12.81,	0,	0,	0,	0,	0,	0,	0
2020032503.01.17.81,	0,	0,	0,	0,	0,	0,	0
2020032503.01.22.81,	0,	0,	0,	0,	0,	0,	0
2020032503.01.27.81,	0,	0,	0,	0,	0,	0,	0
2020032503.01.32.81,	0,	0,	0,	0,	0,	0,	0
