time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032512.56.20.29,	0,	0,	0,	0,	0,	0,	0
2020032512.56.25.29,	0,	0,	0,	0,	0,	0,	0
2020032512.56.30.30,	0,	0,	0,	0,	0,	0,	0
2020032512.56.35.30,	0,	0,	0,	0,	0,	0,	0
2020032512.56.40.29,	0,	0,	0,	0,	0,	0,	0
2020032512.56.45.29,	0,	0,	0,	0,	0,	0,	0
2020032512.56.50.29,	0,	0,	0,	0,	0,	0,	0
2020032512.56.55.29,	0,	0,	0,	0,	0,	0,	0
2020032512.57.00.29,	0,	0,	0,	0,	0,	0,	0
2020032512.57.05.30,	0,	0,	0,	0,	0,	0,	0
2020032512.57.10.30,	0,	0,	0,	0,	0,	0,	0
2020032512.57.15.30,	0,	0,	0,	0,	0,	0,	0
2020032512.57.20.30,	0,	0,	0,	0,	0,	0,	0
2020032512.57.25.30,	0,	0,	0,	0,	0,	0,	0
2020032512.57.30.30,	0,	0,	0,	0,	0,	0,	0
2020032512.57.35.30,	0,	0,	0,	0,	0,	0,	0
2020032512.57.40.30,	0,	0,	0,	0,	0,	0,	0
2020032512.57.45.30,	0,	0,	0,	0,	0,	0,	0
2020032512.57.50.30,	0,	0,	0,	0,	0,	0,	0
2020032512.57.55.30,	0,	0,	0,	0,	0,	0,	0
2020032512.58.00.30,	0,	0,	0,	0,	0,	0,	0
2020032512.58.05.30,	0,	0,	0,	0,	0,	0,	0
2020032512.58.10.30,	0,	0,	0,	0,	0,	0,	0
2020032512.58.15.30,	0,	0,	0,	0,	0,	0,	0
2020032512.58.20.31,	0,	0,	0,	0,	0,	0,	0
2020032512.58.25.31,	0,	0,	0,	0,	0,	0,	0
2020032512.58.30.31,	0,	0,	0,	0,	0,	0,	0
2020032512.58.35.31,	0,	0,	0,	0,	0,	0,	0
2020032512.58.40.31,	0,	0,	0,	0,	0,	0,	0
2020032512.58.45.31,	0,	0,	0,	0,	0,	0,	0
2020032512.58.50.31,	0,	0,	0,	0,	0,	0,	0
2020032512.58.55.31,	0,	0,	0,	0,	0,	0,	0
2020032512.59.00.31,	0,	0,	0,	0,	0,	0,	0
2020032512.59.05.31,	0,	0,	0,	0,	0,	0,	0
2020032512.59.10.31,	0,	0,	0,	0,	0,	0,	0
2020032512.59.15.31,	0,	0,	0,	0,	0,	0,	0
2020032512.59.20.31,	0,	0,	0,	0,	0,	0,	0
2020032512.59.25.31,	0,	0,	0,	0,	0,	0,	0
2020032512.59.30.31,	0,	0,	0,	0,	0,	0,	0
2020032512.59.35.31,	0,	0,	0,	0,	0,	0,	0
2020032512.59.40.31,	0,	0,	0,	0,	0,	0,	0
2020032512.59.45.31,	0,	0,	0,	0,	0,	0,	0
2020032512.59.50.31,	0,	0,	0,	0,	0,	0,	0
2020032512.59.55.31,	0,	0,	0,	0,	0,	0,	0
2020032513.00.00.31,	0,	0,	0,	0,	0,	0,	0
2020032513.00.05.31,	0,	1,	0,	1,	1,	1,	0
2020032513.00.10.31,	0,	1,	0,	1,	1,	1,	0
2020032513.00.15.31,	1,	1,	1,	1,	1,	1,	1
2020032513.00.20.31,	1,	1,	1,	1,	1,	1,	1
2020032513.00.25.31,	1,	1,	1,	1,	1,	1,	1
2020032513.00.30.31,	1,	1,	1,	1,	1,	1,	1
2020032513.00.35.31,	1,	1,	1,	1,	1,	1,	1
2020032513.00.40.31,	1,	1,	1,	1,	1,	1,	1
2020032513.00.45.31,	1,	1,	1,	1,	1,	1,	1
2020032513.00.50.31,	1,	1,	1,	1,	1,	1,	1
2020032513.00.55.31,	1,	1,	1,	1,	1,	1,	1
2020032513.01.00.32,	1,	1,	1,	1,	1,	1,	1
2020032513.01.05.32,	1,	1,	1,	1,	1,	1,	1
2020032513.01.10.32,	1,	1,	1,	1,	1,	1,	1
2020032513.01.15.32,	1,	1,	1,	1,	1,	1,	1
2020032513.01.20.32,	1,	1,	1,	1,	1,	1,	1
2020032513.01.25.32,	1,	1,	1,	1,	1,	1,	1
2020032513.01.30.32,	1,	1,	1,	1,	1,	1,	1
2020032513.01.35.32,	1,	1,	1,	1,	1,	1,	1
2020032513.01.40.32,	1,	1,	1,	1,	1,	1,	1
2020032513.01.45.32,	1,	1,	1,	1,	1,	1,	1
2020032513.01.50.32,	1,	1,	1,	1,	0,	1,	1
2020032513.01.55.32,	1,	1,	1,	1,	1,	1,	1
2020032513.02.00.32,	1,	1,	1,	1,	1,	1,	1
2020032513.02.05.32,	1,	1,	1,	1,	1,	1,	1
2020032513.02.10.32,	1,	1,	1,	1,	1,	1,	1
2020032513.02.15.32,	1,	1,	1,	1,	1,	1,	1
2020032513.02.20.32,	1,	1,	1,	1,	1,	1,	1
2020032513.02.25.33,	1,	1,	1,	1,	1,	1,	1
2020032513.02.30.33,	1,	1,	1,	1,	1,	1,	1
2020032513.02.35.33,	1,	1,	1,	1,	1,	1,	1
2020032513.02.40.33,	1,	1,	1,	1,	1,	1,	1
2020032513.02.45.33,	1,	1,	1,	1,	1,	1,	1
2020032513.02.50.33,	1,	1,	1,	1,	1,	1,	1
2020032513.02.55.33,	1,	1,	1,	1,	1,	1,	1
2020032513.03.00.33,	1,	1,	1,	1,	1,	1,	1
2020032513.03.05.33,	1,	1,	1,	1,	1,	1,	1
2020032513.03.10.33,	1,	1,	1,	1,	1,	1,	1
2020032513.03.15.33,	1,	1,	1,	1,	1,	1,	1
2020032513.03.20.33,	1,	1,	1,	1,	1,	1,	1
2020032513.03.25.33,	1,	1,	1,	1,	1,	1,	1
2020032513.03.30.33,	1,	1,	1,	1,	1,	1,	1
2020032513.03.35.33,	1,	1,	1,	1,	1,	1,	1
2020032513.03.40.33,	1,	1,	1,	1,	1,	1,	1
2020032513.03.45.33,	1,	1,	1,	1,	1,	1,	1
2020032513.03.50.33,	1,	1,	1,	1,	1,	1,	1
2020032513.03.55.33,	1,	1,	1,	1,	1,	1,	1
2020032513.04.00.33,	1,	1,	1,	1,	1,	1,	1
2020032513.04.05.34,	1,	1,	1,	1,	1,	1,	1
2020032513.04.10.34,	1,	1,	1,	1,	1,	1,	1
2020032513.04.15.33,	1,	1,	1,	1,	1,	1,	1
2020032513.04.20.34,	1,	1,	1,	1,	1,	1,	1
2020032513.04.25.33,	1,	1,	1,	1,	1,	1,	1
2020032513.04.30.34,	1,	1,	1,	1,	1,	1,	1
2020032513.04.35.33,	1,	1,	1,	1,	1,	1,	1
2020032513.04.40.34,	1,	1,	1,	1,	1,	1,	1
2020032513.04.45.34,	1,	1,	1,	1,	1,	1,	1
2020032513.04.50.34,	1,	1,	1,	1,	1,	1,	1
2020032513.04.55.34,	1,	1,	1,	1,	1,	1,	1
2020032513.05.00.34,	1,	1,	1,	1,	1,	1,	1
2020032513.05.05.34,	1,	1,	1,	1,	1,	1,	1
2020032513.05.10.34,	1,	1,	1,	1,	1,	1,	1
