time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032213.21.42.19,	0,	0,	0,	0,	0,	0,	0
2020032213.21.47.19,	0,	0,	0,	0,	0,	0,	0
2020032213.21.52.19,	0,	0,	0,	0,	0,	0,	0
2020032213.21.57.19,	0,	0,	0,	0,	0,	0,	0
2020032213.22.02.19,	0,	0,	0,	0,	0,	0,	0
2020032213.22.07.19,	0,	0,	0,	0,	0,	0,	0
2020032213.22.12.19,	0,	0,	0,	0,	0,	0,	0
2020032213.22.17.19,	0,	0,	0,	0,	0,	0,	0
2020032213.22.22.19,	0,	0,	0,	0,	0,	0,	0
2020032213.22.27.19,	0,	0,	0,	0,	0,	0,	0
2020032213.22.32.19,	0,	0,	0,	0,	0,	0,	0
2020032213.22.37.19,	0,	0,	0,	0,	0,	0,	0
2020032213.22.42.19,	0,	0,	0,	0,	0,	0,	0
2020032213.22.47.19,	0,	0,	0,	0,	0,	0,	0
2020032213.22.52.19,	0,	0,	0,	0,	0,	0,	0
2020032213.22.57.19,	0,	0,	0,	0,	0,	0,	0
2020032213.23.02.19,	0,	0,	0,	0,	0,	0,	0
2020032213.23.07.19,	0,	0,	0,	0,	0,	0,	0
2020032213.23.12.19,	0,	0,	0,	0,	0,	0,	0
2020032213.23.17.19,	0,	0,	0,	0,	0,	0,	0
2020032213.23.22.19,	0,	0,	0,	0,	0,	0,	0
2020032213.23.27.19,	0,	0,	0,	0,	0,	0,	0
2020032213.23.32.19,	0,	0,	0,	0,	0,	0,	0
2020032213.23.37.19,	0,	0,	0,	0,	0,	0,	0
2020032213.23.42.20,	0,	0,	0,	0,	0,	0,	0
2020032213.23.47.20,	0,	0,	0,	0,	0,	0,	0
2020032213.23.52.20,	0,	0,	0,	0,	0,	0,	0
2020032213.23.57.20,	0,	0,	0,	0,	0,	0,	0
2020032213.24.02.20,	0,	0,	0,	0,	0,	0,	0
2020032213.24.07.20,	0,	0,	0,	0,	0,	0,	0
2020032213.24.12.20,	0,	0,	0,	0,	0,	0,	0
2020032213.24.17.20,	0,	0,	0,	0,	0,	0,	0
2020032213.24.22.20,	0,	0,	0,	0,	0,	0,	0
2020032213.24.27.20,	0,	0,	0,	0,	0,	0,	0
2020032213.24.32.20,	0,	0,	0,	0,	0,	0,	0
2020032213.24.37.20,	0,	0,	0,	0,	0,	0,	0
2020032213.24.42.20,	0,	0,	0,	0,	0,	0,	0
2020032213.24.47.20,	0,	0,	0,	0,	0,	0,	0
2020032213.24.52.20,	0,	0,	0,	0,	0,	0,	0
2020032213.24.57.20,	0,	0,	0,	0,	0,	0,	0
2020032213.25.02.20,	0,	0,	0,	0,	0,	0,	0
2020032213.25.07.21,	0,	0,	0,	0,	0,	0,	0
2020032213.25.12.20,	0,	0,	0,	0,	0,	0,	0
2020032213.25.17.21,	0,	0,	0,	0,	0,	0,	0
2020032213.25.22.20,	0,	0,	0,	0,	0,	0,	0
2020032213.25.27.20,	0,	0,	0,	0,	0,	0,	0
2020032213.25.32.21,	0,	0,	0,	0,	0,	0,	0
2020032213.25.37.21,	0,	0,	0,	0,	0,	0,	0
2020032213.25.42.21,	0,	0,	0,	0,	0,	0,	0
2020032213.25.47.21,	0,	0,	0,	0,	0,	0,	0
2020032213.25.52.21,	0,	0,	0,	0,	0,	0,	0
2020032213.25.57.21,	0,	0,	0,	0,	0,	0,	0
2020032213.26.02.21,	0,	0,	0,	0,	0,	0,	0
2020032213.26.07.21,	0,	0,	0,	0,	0,	0,	0
2020032213.26.12.21,	0,	0,	0,	0,	0,	0,	0
2020032213.26.17.21,	0,	0,	0,	0,	0,	0,	0
2020032213.26.22.21,	0,	0,	0,	0,	0,	0,	0
2020032213.26.27.21,	0,	0,	0,	0,	0,	0,	0
2020032213.26.32.21,	0,	0,	0,	0,	0,	0,	0
2020032213.26.37.21,	0,	0,	0,	0,	0,	0,	0
2020032213.26.42.21,	0,	0,	0,	0,	0,	0,	0
2020032213.26.47.21,	0,	0,	0,	0,	0,	0,	0
2020032213.26.52.21,	0,	0,	0,	0,	0,	0,	0
2020032213.26.57.21,	0,	0,	0,	0,	0,	0,	0
2020032213.27.02.21,	0,	0,	0,	0,	0,	0,	0
2020032213.27.07.21,	0,	0,	0,	0,	0,	0,	0
2020032213.27.12.22,	0,	0,	0,	0,	0,	0,	0
2020032213.27.17.21,	0,	0,	0,	0,	0,	0,	0
2020032213.27.22.22,	0,	0,	0,	0,	0,	0,	0
2020032213.27.27.22,	0,	0,	0,	0,	0,	0,	0
2020032213.27.32.22,	0,	0,	0,	0,	0,	0,	0
2020032213.27.37.22,	0,	0,	0,	0,	0,	0,	0
2020032213.27.42.22,	0,	0,	0,	0,	0,	0,	0
2020032213.27.47.22,	0,	0,	0,	0,	0,	0,	0
2020032213.27.52.22,	0,	0,	0,	0,	0,	0,	0
2020032213.27.57.22,	0,	0,	0,	0,	0,	0,	0
2020032213.28.02.22,	0,	0,	0,	0,	0,	0,	0
2020032213.28.07.22,	0,	0,	0,	0,	0,	0,	0
2020032213.28.12.22,	0,	0,	0,	0,	0,	0,	0
2020032213.28.17.22,	0,	0,	0,	0,	0,	0,	0
2020032213.28.22.22,	0,	0,	0,	0,	0,	0,	0
2020032213.28.27.22,	0,	0,	0,	0,	0,	0,	0
2020032213.28.32.22,	0,	0,	0,	0,	0,	0,	0
2020032213.28.37.22,	0,	0,	0,	0,	0,	0,	0
2020032213.28.42.22,	0,	0,	0,	0,	0,	0,	0
2020032213.28.47.22,	0,	0,	0,	0,	0,	0,	0
2020032213.28.52.22,	0,	0,	0,	0,	0,	0,	0
2020032213.28.57.22,	0,	0,	0,	0,	0,	0,	0
2020032213.29.02.22,	0,	0,	0,	0,	0,	0,	0
2020032213.29.07.22,	0,	0,	0,	0,	0,	0,	0
2020032213.29.12.22,	0,	0,	0,	0,	0,	0,	0
2020032213.29.17.22,	0,	0,	0,	0,	0,	0,	0
2020032213.29.22.23,	0,	0,	0,	0,	0,	0,	0
2020032213.29.27.23,	0,	0,	0,	0,	0,	0,	0
2020032213.29.32.22,	0,	0,	0,	0,	0,	0,	0
2020032213.29.37.23,	0,	0,	0,	0,	0,	0,	0
2020032213.29.42.22,	0,	0,	0,	0,	0,	0,	0
2020032213.29.47.22,	0,	0,	0,	0,	0,	0,	0
2020032213.29.52.23,	0,	0,	0,	0,	0,	0,	0
2020032213.29.57.23,	0,	0,	0,	0,	0,	0,	0
2020032213.30.02.23,	0,	0,	0,	0,	0,	0,	0
2020032213.30.07.23,	0,	0,	0,	0,	0,	0,	0
2020032213.30.12.23,	0,	0,	0,	0,	0,	0,	0
2020032213.30.17.23,	0,	0,	0,	0,	0,	0,	0
2020032213.30.22.23,	0,	0,	0,	0,	0,	0,	0
2020032213.30.27.23,	0,	0,	0,	0,	0,	0,	0
2020032213.30.32.23,	0,	0,	0,	0,	0,	0,	0
2020032213.30.37.23,	0,	0,	0,	0,	0,	0,	0
2020032213.30.42.23,	0,	0,	0,	0,	0,	0,	0
2020032213.30.47.23,	0,	0,	0,	0,	0,	0,	0
2020032213.30.52.23,	0,	0,	0,	0,	0,	0,	0
2020032213.30.57.23,	0,	0,	0,	0,	0,	0,	0
2020032213.31.02.23,	0,	0,	0,	0,	0,	0,	0
2020032213.31.07.23,	0,	0,	0,	0,	0,	0,	0
2020032213.31.12.23,	0,	0,	0,	0,	0,	0,	0
2020032213.31.17.23,	0,	0,	0,	0,	0,	0,	0
2020032213.31.22.24,	0,	0,	0,	0,	0,	0,	0
2020032213.31.27.24,	0,	0,	0,	0,	0,	0,	0
2020032213.31.32.24,	0,	0,	0,	0,	0,	0,	0
2020032213.31.37.23,	0,	0,	0,	0,	0,	0,	0
2020032213.31.42.23,	0,	0,	0,	0,	0,	0,	0
2020032213.31.47.23,	0,	0,	0,	0,	0,	0,	0
2020032213.31.52.23,	0,	0,	0,	0,	0,	0,	0
2020032213.31.57.23,	0,	0,	0,	0,	0,	0,	0
2020032213.32.02.24,	0,	0,	0,	0,	0,	0,	0
2020032213.32.07.24,	0,	0,	0,	0,	0,	0,	0
2020032213.32.12.24,	0,	0,	0,	0,	0,	0,	0
2020032213.32.17.24,	0,	0,	0,	0,	0,	0,	0
2020032213.32.22.24,	0,	0,	0,	0,	0,	0,	0
2020032213.32.27.24,	0,	0,	0,	0,	0,	0,	0
2020032213.32.32.24,	0,	0,	0,	0,	0,	0,	0
2020032213.32.37.24,	0,	0,	0,	0,	0,	0,	0
2020032213.32.42.24,	0,	0,	0,	0,	0,	0,	0
2020032213.32.47.24,	0,	0,	0,	0,	0,	0,	0
2020032213.32.52.24,	0,	0,	0,	0,	0,	0,	0
2020032213.32.57.24,	0,	0,	0,	0,	0,	0,	0
2020032213.33.02.24,	0,	0,	0,	0,	0,	0,	0
2020032213.33.07.24,	0,	0,	0,	0,	0,	0,	0
2020032213.33.12.24,	0,	0,	0,	0,	0,	0,	0
2020032213.33.17.24,	0,	0,	0,	0,	0,	0,	0
2020032213.33.22.24,	0,	0,	0,	0,	0,	0,	0
2020032213.33.27.24,	0,	0,	0,	0,	0,	0,	0
2020032213.33.32.24,	0,	0,	0,	0,	0,	0,	0
2020032213.33.37.24,	0,	0,	0,	0,	0,	0,	0
2020032213.33.42.24,	0,	0,	0,	0,	0,	0,	0
2020032213.33.47.24,	0,	0,	0,	0,	0,	0,	0
2020032213.33.52.24,	0,	0,	0,	0,	0,	0,	0
2020032213.33.57.24,	0,	0,	0,	0,	0,	0,	0
2020032213.34.02.24,	0,	0,	0,	0,	0,	0,	0
2020032213.34.07.24,	0,	0,	0,	0,	0,	0,	0
2020032213.34.12.24,	0,	0,	0,	0,	0,	0,	0
2020032213.34.17.24,	0,	0,	0,	0,	0,	0,	0
2020032213.34.22.24,	0,	0,	0,	0,	0,	0,	0
2020032213.34.27.24,	0,	0,	0,	0,	0,	0,	0
2020032213.34.32.24,	0,	0,	0,	0,	0,	0,	0
2020032213.34.37.24,	0,	0,	0,	0,	0,	0,	0
2020032213.34.42.24,	0,	0,	0,	0,	0,	0,	0
2020032213.34.47.24,	0,	0,	0,	0,	0,	0,	0
2020032213.34.52.24,	0,	0,	0,	0,	0,	0,	0
2020032213.34.57.24,	0,	0,	0,	0,	0,	0,	0
2020032213.35.02.24,	0,	0,	0,	0,	0,	0,	0
2020032213.35.07.25,	0,	0,	0,	0,	0,	0,	0
2020032213.35.12.25,	0,	0,	0,	0,	0,	0,	0
2020032213.35.17.25,	0,	0,	0,	0,	0,	0,	0
2020032213.35.22.25,	0,	0,	0,	0,	0,	0,	0
2020032213.35.27.25,	0,	0,	0,	0,	0,	0,	0
2020032213.35.32.25,	0,	0,	0,	0,	0,	0,	0
2020032213.35.37.25,	0,	0,	0,	0,	0,	0,	0
2020032213.35.42.25,	0,	0,	0,	0,	0,	0,	0
2020032213.35.47.25,	0,	0,	0,	0,	0,	0,	0
2020032213.35.52.25,	0,	0,	0,	0,	0,	0,	0
2020032213.35.57.25,	0,	0,	0,	0,	0,	0,	0
2020032213.36.02.25,	0,	0,	0,	0,	0,	0,	0
2020032213.36.07.25,	0,	0,	0,	0,	0,	0,	0
2020032213.36.12.25,	0,	0,	0,	0,	0,	0,	0
2020032213.36.17.25,	0,	0,	0,	0,	0,	0,	0
2020032213.36.22.25,	0,	0,	0,	0,	0,	0,	0
2020032213.36.27.25,	0,	0,	0,	0,	0,	0,	0
2020032213.36.32.25,	0,	0,	0,	0,	0,	0,	0
2020032213.36.37.25,	0,	0,	0,	0,	0,	0,	0
2020032213.36.42.25,	0,	0,	0,	0,	0,	0,	0
2020032213.36.47.25,	0,	0,	0,	0,	0,	0,	0
2020032213.36.52.25,	0,	0,	0,	0,	0,	0,	0
2020032213.36.57.25,	0,	0,	0,	0,	0,	0,	0
2020032213.37.02.25,	0,	0,	0,	0,	0,	0,	0
2020032213.37.07.25,	0,	0,	0,	0,	0,	0,	0
2020032213.37.12.25,	0,	0,	0,	0,	0,	0,	0
2020032213.37.17.25,	0,	0,	0,	0,	0,	0,	0
2020032213.37.22.26,	0,	0,	0,	0,	0,	0,	0
2020032213.37.27.26,	0,	0,	0,	0,	0,	0,	0
2020032213.37.32.25,	0,	0,	0,	0,	0,	0,	0
2020032213.37.37.26,	0,	0,	0,	0,	0,	0,	0
2020032213.37.42.25,	0,	0,	0,	0,	0,	0,	0
2020032213.37.47.26,	0,	0,	0,	0,	0,	0,	0
2020032213.37.52.26,	0,	0,	0,	0,	0,	0,	0
2020032213.37.57.26,	0,	0,	0,	0,	0,	0,	0
2020032213.38.02.26,	0,	0,	0,	0,	0,	0,	0
2020032213.38.07.26,	0,	0,	0,	0,	0,	0,	0
2020032213.38.12.26,	0,	0,	0,	0,	0,	0,	0
2020032213.38.17.26,	0,	0,	0,	0,	0,	0,	0
2020032213.38.22.26,	0,	0,	0,	0,	0,	0,	0
2020032213.38.27.26,	0,	0,	0,	0,	0,	0,	0
2020032213.38.32.26,	0,	0,	0,	0,	0,	0,	0
2020032213.38.37.26,	0,	0,	0,	0,	0,	0,	0
2020032213.38.42.26,	0,	0,	0,	0,	0,	0,	0
2020032213.38.47.26,	0,	0,	0,	0,	0,	0,	0
2020032213.38.52.26,	0,	0,	0,	0,	0,	0,	0
2020032213.38.57.26,	0,	0,	0,	0,	0,	0,	0
2020032213.39.02.26,	0,	0,	0,	0,	0,	0,	0
2020032213.39.07.26,	0,	0,	0,	0,	0,	0,	0
2020032213.39.12.26,	0,	0,	0,	0,	0,	0,	0
2020032213.39.17.26,	0,	0,	0,	0,	0,	0,	0
2020032213.39.22.26,	0,	0,	0,	0,	0,	0,	0
2020032213.39.27.26,	0,	0,	0,	0,	0,	0,	0
2020032213.39.32.26,	0,	0,	0,	0,	0,	0,	0
2020032213.39.37.26,	0,	0,	0,	0,	0,	0,	0
2020032213.39.42.26,	0,	0,	0,	0,	0,	0,	0
2020032213.39.47.26,	0,	0,	0,	0,	0,	0,	0
2020032213.39.52.26,	0,	0,	0,	0,	0,	0,	0
2020032213.39.57.26,	0,	0,	0,	0,	0,	0,	0
2020032213.40.02.26,	0,	0,	0,	0,	0,	0,	0
2020032213.40.07.26,	0,	0,	0,	0,	0,	0,	0
2020032213.40.12.27,	0,	0,	0,	0,	0,	0,	0
2020032213.40.17.27,	0,	0,	0,	0,	0,	0,	0
2020032213.40.22.27,	0,	0,	0,	0,	0,	0,	0
2020032213.40.27.27,	0,	0,	0,	0,	0,	0,	0
2020032213.40.32.27,	0,	0,	0,	0,	0,	0,	0
2020032213.40.37.27,	0,	0,	0,	0,	0,	0,	0
2020032213.40.42.27,	0,	0,	0,	0,	0,	0,	0
2020032213.40.47.27,	0,	0,	0,	0,	0,	0,	0
2020032213.40.52.27,	0,	0,	0,	0,	0,	0,	0
2020032213.40.57.27,	0,	0,	0,	0,	0,	0,	0
2020032213.41.02.27,	0,	0,	0,	0,	0,	0,	0
2020032213.41.07.27,	0,	0,	0,	0,	0,	0,	0
2020032213.41.12.27,	0,	0,	0,	0,	0,	0,	0
2020032213.41.17.27,	0,	0,	0,	0,	0,	0,	0
2020032213.41.22.27,	0,	0,	0,	0,	0,	0,	0
2020032213.41.27.27,	0,	0,	0,	0,	0,	0,	0
2020032213.41.32.27,	0,	0,	0,	0,	0,	0,	0
2020032213.41.37.27,	0,	0,	0,	0,	0,	0,	0
2020032213.41.42.27,	0,	0,	0,	0,	0,	0,	0
2020032213.41.47.27,	0,	0,	0,	0,	0,	0,	0
2020032213.41.52.27,	0,	0,	0,	0,	0,	0,	0
2020032213.41.57.27,	0,	0,	0,	0,	0,	0,	0
2020032213.42.02.27,	0,	0,	0,	0,	0,	0,	0
2020032213.42.07.27,	0,	0,	0,	0,	0,	0,	0
2020032213.42.12.27,	0,	0,	0,	0,	0,	0,	0
2020032213.42.17.27,	0,	0,	0,	0,	0,	0,	0
