time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032704.56.29.53,	0,	0,	0,	0,	0,	0,	0
2020032704.56.34.53,	0,	0,	0,	0,	0,	0,	0
2020032704.56.39.53,	0,	0,	0,	0,	0,	0,	0
2020032704.56.44.53,	0,	0,	0,	0,	0,	0,	0
2020032704.56.49.54,	0,	0,	0,	0,	0,	0,	0
2020032704.56.54.54,	0,	0,	0,	0,	0,	0,	0
2020032704.56.59.54,	0,	0,	0,	0,	0,	0,	0
2020032704.57.04.54,	0,	0,	0,	0,	0,	0,	0
2020032704.57.09.54,	0,	0,	0,	0,	0,	0,	0
2020032704.57.14.54,	0,	0,	0,	0,	0,	0,	0
2020032704.57.19.54,	0,	0,	0,	0,	0,	0,	0
2020032704.57.24.54,	0,	0,	0,	0,	0,	0,	0
2020032704.57.29.54,	0,	0,	0,	0,	0,	0,	0
2020032704.57.34.54,	0,	0,	0,	0,	0,	0,	0
2020032704.57.39.54,	0,	0,	0,	0,	0,	0,	0
2020032704.57.44.54,	0,	0,	0,	0,	0,	0,	0
2020032704.57.49.54,	0,	0,	0,	0,	0,	0,	0
2020032704.57.54.54,	0,	0,	0,	0,	0,	0,	0
2020032704.57.59.54,	0,	0,	0,	0,	0,	0,	0
2020032704.58.04.54,	0,	0,	0,	0,	0,	0,	0
2020032704.58.09.54,	0,	0,	0,	0,	0,	0,	0
2020032704.58.14.54,	0,	0,	0,	0,	0,	0,	0
2020032704.58.19.54,	0,	0,	0,	0,	0,	0,	0
2020032704.58.24.54,	0,	0,	0,	0,	0,	0,	0
2020032704.58.29.54,	0,	0,	0,	0,	0,	0,	0
2020032704.58.34.54,	0,	0,	0,	0,	0,	0,	0
2020032704.58.39.54,	0,	0,	0,	0,	0,	0,	0
2020032704.58.44.54,	0,	0,	0,	0,	0,	0,	0
2020032704.58.49.54,	0,	0,	0,	0,	0,	0,	0
2020032704.58.54.54,	0,	0,	0,	0,	0,	0,	0
2020032704.58.59.54,	0,	0,	0,	0,	0,	0,	0
2020032704.59.04.54,	0,	0,	0,	0,	0,	0,	0
2020032704.59.09.54,	0,	0,	0,	0,	0,	0,	0
2020032704.59.14.54,	0,	0,	0,	0,	0,	0,	0
2020032704.59.19.54,	0,	0,	0,	0,	0,	0,	0
2020032704.59.24.54,	0,	0,	0,	0,	0,	0,	0
2020032704.59.29.54,	0,	0,	0,	0,	0,	0,	0
2020032704.59.34.54,	0,	0,	0,	0,	0,	0,	0
2020032704.59.39.54,	0,	0,	0,	0,	0,	0,	0
2020032704.59.44.54,	0,	0,	0,	0,	0,	0,	0
2020032704.59.49.55,	0,	0,	0,	0,	0,	0,	0
2020032704.59.54.55,	0,	0,	0,	0,	0,	0,	0
2020032704.59.59.55,	0,	0,	0,	0,	0,	0,	0
2020032705.00.04.55,	0,	0,	0,	0,	0,	0,	0
2020032705.00.09.55,	0,	0,	0,	0,	0,	0,	0
2020032705.00.14.55,	0,	0,	0,	0,	0,	0,	0
2020032705.00.19.55,	0,	0,	0,	0,	0,	0,	0
2020032705.00.24.55,	0,	0,	0,	0,	0,	0,	0
2020032705.00.29.55,	0,	0,	0,	0,	0,	0,	0
2020032705.00.34.55,	0,	0,	0,	0,	0,	0,	0
2020032705.00.39.55,	0,	0,	0,	0,	0,	0,	0
2020032705.00.44.55,	0,	0,	0,	0,	0,	0,	0
2020032705.00.49.55,	0,	0,	0,	0,	0,	0,	0
2020032705.00.54.55,	0,	0,	0,	0,	0,	0,	0
2020032705.00.59.55,	0,	0,	0,	0,	0,	0,	0
2020032705.01.04.55,	0,	0,	0,	0,	0,	0,	0
2020032705.01.09.55,	0,	0,	0,	0,	0,	0,	0
2020032705.01.14.55,	0,	0,	0,	0,	0,	0,	0
2020032705.01.19.55,	0,	0,	0,	0,	0,	0,	0
2020032705.01.24.55,	0,	0,	0,	0,	0,	0,	0
2020032705.01.29.55,	0,	0,	0,	0,	0,	0,	0
2020032705.01.34.55,	0,	0,	0,	0,	0,	0,	0
2020032705.01.39.55,	0,	0,	0,	0,	0,	0,	0
2020032705.01.44.56,	0,	0,	0,	0,	0,	0,	0
2020032705.01.49.55,	0,	0,	0,	0,	0,	0,	0
2020032705.01.54.55,	0,	0,	0,	0,	0,	0,	0
2020032705.01.59.56,	0,	0,	0,	0,	0,	0,	0
2020032705.02.04.56,	0,	0,	0,	0,	0,	0,	0
2020032705.02.09.56,	0,	0,	0,	0,	0,	0,	0
2020032705.02.14.56,	0,	0,	0,	0,	0,	0,	0
2020032705.02.19.56,	0,	0,	0,	0,	0,	0,	0
2020032705.02.24.56,	0,	0,	0,	0,	0,	0,	0
2020032705.02.29.56,	0,	0,	0,	0,	0,	0,	0
2020032705.02.34.56,	0,	0,	0,	0,	0,	0,	0
2020032705.02.39.56,	0,	0,	0,	0,	0,	0,	0
2020032705.02.44.56,	0,	0,	0,	0,	0,	0,	0
2020032705.02.49.56,	0,	0,	0,	0,	0,	0,	0
2020032705.02.54.56,	0,	0,	0,	0,	0,	0,	0
2020032705.02.59.56,	0,	0,	0,	0,	0,	0,	0
2020032705.03.04.56,	0,	0,	0,	0,	0,	0,	0
2020032705.03.09.56,	0,	0,	0,	0,	0,	0,	0
2020032705.03.14.56,	0,	0,	0,	0,	0,	0,	0
2020032705.03.19.56,	0,	0,	0,	0,	0,	0,	0
2020032705.03.24.56,	0,	0,	0,	0,	0,	0,	0
2020032705.03.29.56,	0,	0,	0,	0,	0,	0,	0
2020032705.03.34.56,	0,	0,	0,	0,	0,	0,	0
2020032705.03.39.56,	0,	0,	0,	0,	0,	0,	0
2020032705.03.44.56,	0,	0,	0,	0,	0,	0,	0
2020032705.03.49.56,	0,	0,	0,	0,	0,	0,	0
2020032705.03.54.56,	0,	0,	0,	0,	0,	0,	0
2020032705.03.59.56,	0,	0,	0,	0,	0,	0,	0
2020032705.04.04.56,	0,	0,	0,	0,	0,	0,	0
2020032705.04.09.56,	0,	0,	0,	0,	0,	0,	0
2020032705.04.14.56,	0,	0,	0,	0,	0,	0,	0
2020032705.04.19.56,	0,	0,	0,	0,	0,	0,	0
2020032705.04.24.57,	0,	0,	0,	0,	0,	0,	0
2020032705.04.29.57,	0,	0,	0,	0,	0,	0,	0
2020032705.04.34.57,	0,	0,	0,	0,	0,	0,	0
2020032705.04.39.57,	0,	0,	0,	0,	0,	0,	0
2020032705.04.44.57,	0,	0,	0,	0,	0,	0,	0
2020032705.04.49.57,	0,	0,	0,	0,	0,	0,	0
2020032705.04.54.57,	0,	0,	0,	0,	0,	0,	0
2020032705.04.59.57,	0,	0,	0,	0,	0,	0,	0
2020032705.05.04.57,	0,	0,	0,	0,	0,	0,	0
2020032705.05.09.57,	0,	0,	0,	0,	0,	0,	0
2020032705.05.14.57,	0,	0,	0,	0,	0,	0,	0
2020032705.05.19.57,	0,	0,	0,	0,	0,	0,	0
2020032705.05.24.57,	0,	0,	0,	0,	0,	0,	0
2020032705.05.29.57,	0,	0,	0,	0,	0,	0,	0
2020032705.05.34.57,	0,	0,	0,	0,	0,	0,	0
2020032705.05.39.57,	0,	0,	0,	0,	0,	0,	0
2020032705.05.44.57,	0,	0,	0,	0,	0,	0,	0
2020032705.05.49.57,	0,	0,	0,	0,	0,	0,	0
2020032705.05.54.57,	0,	0,	0,	0,	0,	0,	0
2020032705.05.59.57,	0,	0,	0,	0,	0,	0,	0
2020032705.06.04.57,	0,	0,	0,	0,	0,	0,	0
2020032705.06.09.57,	0,	0,	0,	0,	0,	0,	0
2020032705.06.14.57,	0,	0,	0,	0,	0,	0,	0
2020032705.06.19.57,	0,	0,	0,	0,	0,	0,	0
2020032705.06.24.57,	0,	0,	0,	0,	0,	0,	0
2020032705.06.29.57,	0,	0,	0,	0,	0,	0,	0
2020032705.06.34.57,	0,	0,	0,	0,	0,	0,	0
2020032705.06.39.57,	0,	0,	0,	0,	0,	0,	0
2020032705.06.44.57,	0,	0,	0,	0,	0,	0,	0
2020032705.06.49.57,	0,	0,	0,	0,	0,	0,	0
2020032705.06.54.57,	0,	0,	0,	0,	0,	0,	0
2020032705.06.59.57,	0,	0,	0,	0,	0,	0,	0
2020032705.07.04.57,	0,	0,	0,	0,	0,	0,	0
2020032705.07.09.58,	0,	0,	0,	0,	0,	0,	0
2020032705.07.14.58,	0,	0,	0,	0,	0,	0,	0
2020032705.07.19.58,	0,	0,	0,	0,	0,	0,	0
2020032705.07.24.58,	0,	0,	0,	0,	0,	0,	0
2020032705.07.29.58,	0,	0,	0,	0,	0,	0,	0
2020032705.07.34.58,	0,	0,	0,	0,	0,	0,	0
2020032705.07.39.58,	0,	0,	0,	0,	0,	0,	0
2020032705.07.44.58,	0,	0,	0,	0,	0,	0,	0
2020032705.07.49.58,	0,	0,	0,	0,	0,	0,	0
2020032705.07.54.58,	0,	0,	0,	0,	0,	0,	0
2020032705.07.59.58,	0,	0,	0,	0,	0,	0,	0
2020032705.08.04.58,	0,	0,	0,	0,	0,	0,	0
2020032705.08.09.58,	0,	0,	0,	0,	0,	0,	0
2020032705.08.14.58,	0,	0,	0,	0,	0,	0,	0
2020032705.08.19.58,	0,	0,	0,	0,	0,	0,	0
2020032705.08.24.58,	0,	0,	0,	0,	0,	0,	0
2020032705.08.29.58,	0,	0,	0,	0,	0,	0,	0
2020032705.08.34.58,	0,	0,	0,	0,	0,	0,	0
2020032705.08.39.58,	0,	0,	0,	0,	0,	0,	0
2020032705.08.44.58,	0,	0,	0,	0,	0,	0,	0
2020032705.08.49.58,	0,	0,	0,	0,	0,	0,	0
2020032705.08.54.58,	0,	0,	0,	0,	0,	0,	0
2020032705.08.59.58,	0,	0,	0,	0,	0,	0,	0
2020032705.09.04.58,	0,	0,	0,	0,	0,	0,	0
2020032705.09.09.58,	0,	0,	0,	0,	0,	0,	0
2020032705.09.14.58,	0,	0,	0,	0,	0,	0,	0
2020032705.09.19.58,	0,	0,	0,	0,	0,	0,	0
2020032705.09.24.58,	0,	0,	0,	0,	0,	0,	0
2020032705.09.29.58,	0,	0,	0,	0,	0,	0,	0
2020032705.09.34.58,	0,	0,	0,	0,	0,	0,	0
2020032705.09.39.58,	0,	0,	0,	0,	0,	0,	0
2020032705.09.44.58,	0,	0,	0,	0,	0,	0,	0
2020032705.09.49.58,	0,	0,	0,	0,	0,	0,	0
2020032705.09.54.58,	0,	0,	0,	0,	0,	0,	0
2020032705.09.59.58,	0,	0,	0,	0,	0,	0,	0
2020032705.10.04.58,	0,	0,	0,	0,	0,	0,	0
2020032705.10.09.58,	0,	0,	0,	0,	0,	0,	0
2020032705.10.14.58,	0,	0,	0,	0,	0,	0,	0
2020032705.10.19.59,	0,	0,	0,	0,	0,	0,	0
2020032705.10.24.59,	0,	0,	0,	0,	0,	0,	0
2020032705.10.29.59,	0,	0,	0,	0,	0,	0,	0
2020032705.10.34.59,	0,	0,	0,	0,	0,	0,	0
2020032705.10.39.59,	0,	0,	0,	0,	0,	0,	0
2020032705.10.44.59,	0,	0,	0,	0,	0,	0,	0
2020032705.10.49.59,	0,	0,	0,	0,	0,	0,	0
2020032705.10.54.59,	0,	0,	0,	0,	0,	0,	0
2020032705.10.59.59,	0,	0,	0,	0,	0,	0,	0
2020032705.11.04.59,	0,	0,	0,	0,	0,	0,	0
2020032705.11.09.59,	0,	0,	0,	0,	0,	0,	0
2020032705.11.14.59,	0,	0,	0,	0,	0,	0,	0
2020032705.11.19.59,	0,	0,	0,	0,	0,	0,	0
2020032705.11.24.59,	0,	0,	0,	0,	0,	0,	0
2020032705.11.29.59,	0,	0,	0,	0,	0,	0,	0
2020032705.11.34.59,	0,	0,	0,	0,	0,	0,	0
2020032705.11.39.59,	0,	0,	0,	0,	0,	0,	0
2020032705.11.44.59,	0,	0,	0,	0,	0,	0,	0
2020032705.11.49.59,	0,	0,	0,	0,	0,	0,	0
2020032705.11.54.59,	0,	0,	0,	0,	0,	0,	0
2020032705.11.59.59,	0,	0,	0,	0,	0,	0,	0
2020032705.12.04.59,	0,	0,	0,	0,	0,	0,	0
2020032705.12.09.59,	0,	0,	0,	0,	0,	0,	0
2020032705.12.14.59,	0,	0,	0,	0,	0,	0,	0
2020032705.12.19.59,	0,	0,	0,	0,	0,	0,	0
