time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032709.56.30.63,	1,	1,	1,	1,	1,	1,	1
2020032709.56.35.63,	1,	1,	1,	1,	1,	1,	1
2020032709.56.40.63,	1,	1,	1,	1,	1,	1,	1
2020032709.56.45.64,	1,	1,	1,	1,	1,	1,	1
2020032709.56.50.64,	1,	1,	1,	1,	1,	1,	1
2020032709.56.55.64,	1,	1,	1,	1,	1,	1,	1
2020032709.57.00.64,	1,	1,	1,	1,	1,	1,	1
2020032709.57.05.64,	1,	1,	1,	1,	1,	1,	1
2020032709.57.10.64,	1,	1,	1,	1,	1,	1,	1
2020032709.57.15.64,	1,	1,	1,	1,	1,	1,	1
2020032709.57.20.64,	1,	1,	1,	1,	1,	1,	1
2020032709.57.25.64,	1,	1,	1,	1,	1,	1,	1
2020032709.57.30.64,	1,	1,	1,	1,	1,	1,	1
2020032709.57.35.64,	1,	1,	1,	1,	1,	1,	1
2020032709.57.40.64,	1,	1,	1,	1,	1,	1,	1
2020032709.57.45.64,	1,	1,	1,	1,	1,	1,	1
2020032709.57.50.64,	1,	1,	1,	1,	1,	1,	1
2020032709.57.55.64,	1,	1,	1,	1,	1,	1,	1
2020032709.58.00.64,	1,	1,	1,	1,	1,	1,	1
2020032709.58.05.64,	1,	1,	1,	1,	0,	1,	1
2020032709.58.10.64,	0,	0,	0,	0,	0,	0,	1
2020032709.58.15.64,	0,	0,	0,	0,	0,	0,	1
2020032709.58.20.64,	0,	0,	0,	0,	0,	0,	1
2020032709.58.25.64,	0,	0,	0,	0,	0,	0,	1
2020032709.58.30.64,	0,	0,	0,	0,	0,	0,	1
2020032709.58.35.64,	0,	0,	0,	0,	0,	0,	1
2020032709.58.40.64,	0,	0,	0,	0,	0,	0,	1
2020032709.58.45.64,	0,	0,	0,	0,	0,	0,	1
2020032709.58.50.64,	0,	0,	0,	0,	0,	0,	1
2020032709.58.55.64,	0,	0,	0,	0,	0,	0,	1
2020032709.59.00.64,	0,	0,	0,	0,	0,	0,	1
2020032709.59.05.64,	0,	0,	0,	0,	0,	0,	1
2020032709.59.10.64,	0,	0,	0,	0,	0,	0,	1
2020032709.59.15.64,	0,	0,	0,	0,	0,	0,	1
2020032709.59.20.64,	0,	0,	0,	0,	0,	0,	1
2020032709.59.25.64,	0,	0,	0,	0,	0,	0,	1
2020032709.59.30.64,	0,	0,	0,	0,	0,	0,	1
2020032709.59.35.64,	0,	0,	0,	0,	0,	0,	1
2020032709.59.40.64,	0,	0,	0,	0,	0,	0,	1
2020032709.59.45.64,	0,	0,	0,	0,	0,	0,	1
2020032709.59.50.64,	0,	0,	0,	0,	0,	0,	1
2020032709.59.55.64,	0,	1,	1,	1,	0,	0,	1
2020032710.00.00.64,	0,	1,	1,	1,	0,	0,	1
2020032710.00.05.64,	0,	1,	1,	1,	0,	0,	1
2020032710.00.10.64,	0,	1,	1,	1,	0,	0,	1
2020032710.00.15.64,	0,	1,	1,	1,	0,	0,	1
2020032710.00.20.64,	0,	1,	1,	1,	0,	0,	1
2020032710.00.25.64,	0,	1,	1,	1,	0,	0,	1
2020032710.00.30.64,	0,	1,	1,	1,	0,	0,	0
2020032710.00.35.64,	0,	1,	1,	1,	0,	0,	0
2020032710.00.40.64,	0,	1,	1,	1,	0,	0,	0
2020032710.00.45.64,	0,	1,	1,	1,	0,	0,	0
2020032710.00.50.64,	0,	0,	1,	1,	0,	0,	0
2020032710.00.55.64,	0,	0,	0,	0,	0,	0,	0
2020032710.01.00.64,	0,	0,	0,	1,	0,	0,	0
2020032710.01.05.64,	1,	1,	1,	1,	1,	0,	1
2020032710.01.10.64,	1,	1,	1,	1,	1,	0,	1
2020032710.01.15.64,	1,	1,	1,	1,	1,	0,	1
2020032710.01.20.64,	1,	1,	1,	1,	1,	0,	1
2020032710.01.25.65,	1,	1,	1,	1,	1,	0,	1
2020032710.01.30.64,	1,	1,	1,	1,	1,	0,	1
2020032710.01.35.64,	1,	1,	1,	1,	1,	0,	1
2020032710.01.40.65,	1,	1,	1,	1,	1,	0,	1
2020032710.01.45.65,	1,	1,	1,	1,	1,	0,	1
2020032710.01.50.65,	1,	1,	1,	1,	1,	0,	1
2020032710.01.55.65,	1,	1,	1,	1,	1,	0,	1
2020032710.02.00.65,	0,	1,	1,	1,	1,	0,	1
2020032710.02.05.65,	0,	1,	1,	1,	1,	0,	1
2020032710.02.10.65,	0,	1,	1,	1,	1,	0,	1
2020032710.02.15.65,	0,	1,	1,	1,	1,	0,	1
2020032710.02.20.65,	0,	1,	1,	1,	1,	0,	1
2020032710.02.25.65,	0,	1,	1,	1,	1,	0,	1
2020032710.02.30.65,	0,	1,	1,	1,	1,	0,	1
2020032710.02.35.65,	0,	1,	1,	1,	1,	0,	1
2020032710.02.40.65,	0,	1,	1,	1,	1,	0,	1
2020032710.02.45.65,	0,	1,	1,	1,	1,	0,	1
2020032710.02.50.65,	0,	1,	1,	1,	0,	0,	1
2020032710.02.55.65,	0,	0,	0,	0,	0,	0,	1
2020032710.03.00.65,	0,	0,	0,	0,	0,	0,	0
2020032710.03.05.66,	0,	0,	0,	0,	0,	0,	0
2020032710.03.10.66,	0,	0,	0,	0,	0,	0,	0
2020032710.03.15.66,	0,	0,	0,	0,	0,	0,	0
2020032710.03.20.66,	0,	0,	0,	0,	0,	0,	0
2020032710.03.25.66,	0,	0,	0,	0,	0,	0,	0
2020032710.03.30.66,	0,	0,	0,	1,	0,	0,	0
2020032710.03.35.66,	1,	1,	1,	1,	1,	1,	0
2020032710.03.40.66,	1,	1,	1,	1,	1,	1,	1
2020032710.03.45.66,	1,	1,	1,	1,	1,	1,	1
2020032710.03.50.66,	1,	1,	1,	1,	1,	1,	1
2020032710.03.55.66,	1,	1,	1,	1,	1,	1,	1
2020032710.04.00.66,	1,	1,	1,	1,	1,	1,	1
2020032710.04.05.66,	1,	1,	1,	1,	1,	1,	1
2020032710.04.10.66,	1,	1,	1,	1,	1,	1,	1
2020032710.04.15.66,	1,	1,	1,	1,	1,	1,	1
2020032710.04.20.66,	1,	1,	1,	1,	1,	1,	1
2020032710.04.25.66,	1,	1,	1,	1,	1,	1,	1
2020032710.04.30.66,	1,	1,	1,	1,	1,	1,	1
2020032710.04.35.66,	1,	1,	1,	1,	1,	1,	1
2020032710.04.40.66,	1,	1,	1,	1,	1,	1,	1
2020032710.04.45.66,	1,	1,	1,	1,	1,	1,	1
2020032710.04.50.66,	1,	1,	1,	1,	1,	1,	1
2020032710.04.55.66,	1,	1,	1,	1,	1,	1,	1
