time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032107.21.35.09,	0,	0,	0,	0,	0,	0,	0
2020032107.21.40.09,	0,	0,	0,	0,	0,	0,	0
2020032107.21.45.09,	0,	0,	0,	0,	0,	0,	0
2020032107.21.50.09,	0,	0,	0,	0,	0,	0,	0
2020032107.21.55.09,	0,	0,	0,	0,	0,	0,	0
2020032107.22.00.09,	0,	0,	0,	0,	0,	0,	0
2020032107.22.05.09,	0,	0,	0,	0,	0,	0,	0
2020032107.22.10.09,	0,	0,	0,	0,	0,	0,	0
2020032107.22.15.09,	0,	0,	0,	0,	0,	0,	0
2020032107.22.20.09,	0,	0,	0,	0,	0,	0,	0
2020032107.22.25.09,	0,	0,	0,	0,	0,	0,	0
2020032107.22.30.09,	0,	0,	0,	0,	0,	0,	0
2020032107.22.35.09,	0,	0,	0,	0,	0,	0,	0
2020032107.22.40.09,	0,	0,	0,	0,	0,	0,	0
2020032107.22.45.09,	0,	0,	0,	0,	0,	0,	0
2020032107.22.50.09,	0,	0,	0,	0,	0,	0,	0
2020032107.22.55.09,	0,	0,	0,	0,	0,	0,	0
2020032107.23.00.09,	0,	0,	0,	0,	0,	0,	0
2020032107.23.05.09,	0,	0,	0,	0,	0,	0,	0
2020032107.23.10.09,	0,	0,	0,	0,	0,	0,	0
2020032107.23.15.10,	0,	0,	0,	0,	0,	0,	0
2020032107.23.20.10,	0,	0,	0,	0,	0,	0,	0
2020032107.23.25.10,	0,	0,	0,	0,	0,	0,	0
2020032107.23.30.10,	0,	0,	0,	0,	0,	0,	0
2020032107.23.35.10,	0,	0,	0,	0,	0,	0,	0
2020032107.23.40.10,	0,	0,	0,	0,	0,	0,	0
2020032107.23.45.10,	0,	0,	0,	0,	0,	0,	0
2020032107.23.50.10,	0,	0,	0,	0,	0,	0,	0
2020032107.23.55.10,	0,	0,	0,	0,	0,	0,	0
2020032107.24.00.10,	0,	0,	0,	0,	0,	0,	0
2020032107.24.05.10,	0,	0,	0,	0,	0,	0,	0
2020032107.24.10.10,	0,	0,	0,	0,	0,	0,	0
2020032107.24.15.10,	0,	0,	0,	0,	0,	0,	0
2020032107.24.20.10,	0,	0,	0,	0,	0,	0,	0
2020032107.24.25.10,	0,	0,	0,	0,	0,	0,	0
2020032107.24.30.10,	0,	0,	0,	0,	0,	0,	0
2020032107.24.35.10,	0,	0,	0,	0,	0,	0,	0
2020032107.24.40.11,	0,	0,	0,	0,	0,	0,	0
2020032107.24.45.11,	0,	0,	0,	0,	0,	0,	0
2020032107.24.50.11,	0,	0,	0,	0,	0,	0,	0
2020032107.24.55.11,	0,	0,	0,	0,	0,	0,	0
2020032107.25.00.11,	0,	0,	0,	0,	0,	0,	0
2020032107.25.05.11,	0,	0,	0,	0,	0,	0,	0
2020032107.25.10.11,	0,	0,	0,	0,	0,	0,	0
2020032107.25.15.11,	0,	0,	0,	0,	0,	0,	0
2020032107.25.20.11,	0,	0,	0,	0,	0,	0,	0
2020032107.25.25.11,	0,	0,	0,	0,	0,	0,	0
2020032107.25.30.11,	0,	0,	0,	0,	0,	0,	0
2020032107.25.35.11,	0,	0,	0,	0,	0,	0,	0
2020032107.25.40.11,	0,	0,	0,	0,	0,	0,	0
2020032107.25.45.11,	0,	0,	0,	0,	0,	0,	0
2020032107.25.50.11,	0,	0,	0,	0,	0,	0,	0
2020032107.25.55.11,	0,	0,	0,	0,	0,	0,	0
2020032107.26.00.11,	0,	0,	0,	0,	0,	0,	0
2020032107.26.05.11,	0,	0,	0,	0,	0,	0,	0
2020032107.26.10.11,	0,	0,	0,	0,	0,	0,	0
2020032107.26.15.11,	0,	0,	0,	0,	0,	0,	0
2020032107.26.20.11,	0,	0,	0,	0,	0,	0,	0
2020032107.26.25.11,	0,	0,	0,	0,	0,	0,	0
2020032107.26.30.11,	0,	0,	0,	0,	0,	0,	0
2020032107.26.35.11,	0,	0,	0,	0,	0,	0,	0
2020032107.26.40.11,	0,	0,	0,	0,	0,	0,	0
2020032107.26.45.11,	0,	0,	0,	0,	0,	0,	0
2020032107.26.50.11,	0,	0,	0,	0,	0,	0,	0
2020032107.26.55.11,	0,	0,	0,	0,	0,	0,	0
2020032107.27.00.11,	0,	0,	0,	0,	0,	0,	0
2020032107.27.05.11,	0,	0,	0,	0,	0,	0,	0
2020032107.27.10.12,	0,	0,	0,	0,	0,	0,	0
2020032107.27.15.12,	0,	0,	0,	0,	0,	0,	0
2020032107.27.20.12,	0,	0,	0,	0,	0,	0,	0
2020032107.27.25.12,	0,	0,	0,	0,	0,	0,	0
2020032107.27.30.12,	0,	0,	0,	0,	0,	0,	0
2020032107.27.35.12,	0,	0,	0,	0,	0,	0,	0
2020032107.27.40.12,	0,	0,	0,	0,	0,	0,	0
2020032107.27.45.12,	0,	0,	0,	0,	0,	0,	0
2020032107.27.50.12,	0,	0,	0,	0,	0,	0,	0
2020032107.27.55.12,	0,	0,	0,	0,	0,	0,	0
2020032107.28.00.12,	0,	0,	0,	0,	0,	0,	0
2020032107.28.05.12,	0,	0,	0,	0,	0,	0,	0
2020032107.28.10.12,	0,	0,	0,	0,	0,	0,	0
2020032107.28.15.12,	0,	0,	0,	0,	0,	0,	0
2020032107.28.20.12,	0,	0,	0,	0,	0,	0,	0
2020032107.28.25.12,	0,	0,	0,	0,	0,	0,	0
2020032107.28.30.12,	0,	0,	0,	0,	0,	0,	0
2020032107.28.35.12,	0,	0,	0,	0,	0,	0,	0
2020032107.28.40.12,	0,	0,	0,	0,	0,	0,	0
2020032107.28.45.12,	0,	0,	0,	0,	0,	0,	0
2020032107.28.50.12,	0,	0,	0,	0,	0,	0,	0
2020032107.28.55.13,	0,	0,	0,	0,	0,	0,	0
2020032107.29.00.13,	0,	0,	0,	0,	0,	0,	0
2020032107.29.05.13,	0,	0,	0,	0,	0,	0,	0
2020032107.29.10.12,	0,	0,	0,	0,	0,	0,	0
2020032107.29.15.13,	0,	0,	0,	0,	0,	0,	0
2020032107.29.20.13,	0,	0,	0,	0,	0,	0,	0
2020032107.29.25.13,	0,	0,	0,	0,	0,	0,	0
2020032107.29.30.13,	0,	0,	0,	0,	0,	0,	0
2020032107.29.35.13,	0,	0,	0,	0,	0,	0,	0
2020032107.29.40.13,	0,	0,	0,	0,	0,	0,	0
2020032107.29.45.13,	0,	0,	0,	0,	0,	0,	0
2020032107.29.50.13,	0,	0,	0,	0,	0,	0,	0
2020032107.29.55.13,	0,	0,	0,	0,	0,	0,	0
2020032107.30.00.13,	0,	0,	0,	0,	0,	0,	0
2020032107.30.05.13,	0,	0,	0,	0,	0,	0,	0
2020032107.30.10.13,	0,	0,	0,	0,	0,	0,	0
2020032107.30.15.13,	0,	0,	0,	0,	0,	0,	0
2020032107.30.20.13,	0,	0,	0,	0,	0,	0,	0
2020032107.30.25.13,	0,	0,	0,	0,	0,	0,	0
2020032107.30.30.13,	0,	0,	0,	0,	0,	0,	0
2020032107.30.35.13,	0,	0,	0,	0,	0,	0,	0
2020032107.30.40.13,	0,	0,	0,	0,	0,	0,	0
2020032107.30.45.13,	0,	0,	0,	0,	0,	0,	0
2020032107.30.50.13,	0,	0,	0,	0,	0,	0,	0
2020032107.30.55.13,	0,	0,	0,	0,	0,	0,	0
2020032107.31.00.13,	0,	0,	0,	0,	0,	0,	0
2020032107.31.05.13,	0,	0,	0,	0,	0,	0,	0
2020032107.31.10.13,	0,	0,	0,	0,	0,	0,	0
2020032107.31.15.14,	0,	0,	0,	0,	0,	0,	0
2020032107.31.20.14,	0,	0,	0,	0,	0,	0,	0
2020032107.31.25.14,	0,	0,	0,	0,	0,	0,	0
2020032107.31.30.14,	0,	0,	0,	0,	0,	0,	0
2020032107.31.35.14,	0,	0,	0,	0,	0,	0,	0
2020032107.31.40.14,	0,	0,	0,	0,	0,	0,	0
2020032107.31.45.14,	0,	0,	0,	0,	0,	0,	0
2020032107.31.50.14,	0,	0,	0,	0,	0,	0,	0
2020032107.31.55.14,	0,	0,	0,	0,	0,	0,	0
2020032107.32.00.14,	0,	0,	0,	0,	0,	0,	0
2020032107.32.05.14,	0,	0,	0,	0,	0,	0,	0
2020032107.32.10.14,	0,	0,	0,	0,	0,	0,	0
2020032107.32.15.14,	0,	0,	0,	0,	0,	0,	0
2020032107.32.20.14,	0,	0,	0,	0,	0,	0,	0
2020032107.32.25.14,	0,	0,	0,	0,	0,	0,	0
2020032107.32.30.14,	0,	0,	0,	0,	0,	0,	0
2020032107.32.35.14,	0,	0,	0,	0,	0,	0,	0
