time,	Load0,	Load1,	Load2,	Load3,	Load4,	Load5,	Load6
2020032400.21.51.33,	0,	0,	0,	0,	0,	0,	0
2020032400.21.56.33,	0,	0,	0,	0,	0,	0,	0
2020032400.22.01.33,	0,	0,	0,	0,	0,	0,	0
2020032400.22.06.33,	0,	0,	0,	0,	0,	0,	0
2020032400.22.11.33,	0,	0,	0,	0,	0,	0,	0
2020032400.22.16.33,	0,	0,	0,	0,	0,	0,	0
2020032400.22.21.33,	0,	0,	0,	0,	0,	0,	0
2020032400.22.26.33,	0,	0,	0,	0,	0,	0,	0
2020032400.22.31.33,	0,	0,	0,	0,	0,	0,	0
2020032400.22.36.33,	0,	0,	0,	0,	0,	0,	0
2020032400.22.41.33,	0,	0,	0,	0,	0,	0,	0
2020032400.22.46.33,	0,	0,	0,	0,	0,	0,	0
2020032400.22.51.33,	0,	0,	0,	0,	0,	0,	0
2020032400.22.56.33,	0,	0,	0,	0,	0,	0,	0
2020032400.23.01.33,	0,	0,	0,	0,	0,	0,	0
2020032400.23.06.33,	0,	0,	0,	0,	0,	0,	0
2020032400.23.11.33,	0,	0,	0,	0,	0,	0,	0
2020032400.23.16.33,	0,	0,	0,	0,	0,	0,	0
2020032400.23.21.33,	0,	0,	0,	0,	0,	0,	0
2020032400.23.26.33,	0,	0,	0,	0,	0,	0,	0
2020032400.23.31.33,	0,	0,	0,	0,	0,	0,	0
2020032400.23.36.33,	0,	0,	0,	0,	0,	0,	0
2020032400.23.41.33,	0,	0,	0,	0,	0,	0,	0
2020032400.23.46.34,	0,	0,	0,	0,	0,	0,	0
2020032400.23.51.33,	0,	0,	0,	0,	0,	0,	0
2020032400.23.56.33,	0,	0,	0,	0,	0,	0,	0
2020032400.24.01.34,	0,	0,	0,	0,	0,	0,	0
2020032400.24.06.34,	0,	0,	0,	0,	0,	0,	0
2020032400.24.11.34,	0,	0,	0,	0,	0,	0,	0
2020032400.24.16.34,	0,	0,	0,	0,	0,	0,	0
2020032400.24.21.34,	0,	0,	0,	0,	0,	0,	0
2020032400.24.26.34,	0,	0,	0,	0,	0,	0,	0
2020032400.24.31.34,	0,	0,	0,	0,	0,	0,	0
2020032400.24.36.34,	0,	0,	0,	0,	0,	0,	0
2020032400.24.41.34,	0,	0,	0,	0,	0,	0,	0
2020032400.24.46.34,	0,	0,	0,	0,	0,	0,	0
2020032400.24.51.34,	0,	0,	0,	0,	0,	0,	0
2020032400.24.56.34,	0,	0,	0,	0,	0,	0,	0
2020032400.25.01.34,	0,	0,	0,	0,	0,	0,	0
2020032400.25.06.34,	0,	0,	0,	0,	0,	0,	0
2020032400.25.11.34,	0,	0,	0,	0,	0,	0,	0
2020032400.25.16.34,	0,	0,	0,	0,	0,	0,	0
2020032400.25.21.34,	0,	0,	0,	0,	0,	0,	0
2020032400.25.26.34,	0,	0,	0,	0,	0,	0,	0
2020032400.25.31.34,	0,	0,	0,	0,	0,	0,	0
2020032400.25.36.34,	0,	0,	0,	0,	0,	0,	0
2020032400.25.41.34,	0,	0,	0,	0,	0,	0,	0
2020032400.25.46.34,	0,	0,	0,	0,	0,	0,	0
2020032400.25.51.34,	0,	0,	0,	0,	0,	0,	0
2020032400.25.56.34,	0,	0,	0,	0,	0,	0,	0
2020032400.26.01.35,	0,	0,	0,	0,	0,	0,	0
2020032400.26.06.35,	0,	0,	0,	0,	0,	0,	0
2020032400.26.11.35,	0,	0,	0,	0,	0,	0,	0
2020032400.26.16.35,	0,	0,	0,	0,	0,	0,	0
2020032400.26.21.35,	0,	0,	0,	0,	0,	0,	0
2020032400.26.26.35,	0,	0,	0,	0,	0,	0,	0
2020032400.26.31.35,	0,	0,	0,	0,	0,	0,	0
2020032400.26.36.35,	0,	0,	0,	0,	0,	0,	0
2020032400.26.41.35,	0,	0,	0,	0,	0,	0,	0
2020032400.26.46.35,	0,	0,	0,	0,	0,	0,	0
2020032400.26.51.35,	0,	0,	0,	0,	0,	0,	0
2020032400.26.56.35,	0,	0,	0,	0,	0,	0,	0
2020032400.27.01.35,	0,	0,	0,	0,	0,	0,	0
2020032400.27.06.35,	0,	0,	0,	0,	0,	0,	0
2020032400.27.11.35,	0,	0,	0,	0,	0,	0,	0
2020032400.27.16.35,	0,	0,	0,	0,	0,	0,	0
2020032400.27.21.35,	0,	0,	0,	0,	0,	0,	0
2020032400.27.26.35,	0,	0,	0,	0,	0,	0,	0
2020032400.27.31.35,	0,	0,	0,	0,	0,	0,	0
2020032400.27.36.35,	0,	0,	0,	0,	0,	0,	0
2020032400.27.41.35,	0,	0,	0,	0,	0,	0,	0
2020032400.27.46.35,	0,	0,	0,	0,	0,	0,	0
2020032400.27.51.35,	0,	0,	0,	0,	0,	0,	0
2020032400.27.56.35,	0,	0,	0,	0,	0,	0,	0
2020032400.28.01.35,	0,	0,	0,	0,	0,	0,	0
2020032400.28.06.35,	0,	0,	0,	0,	0,	0,	0
2020032400.28.11.35,	0,	0,	0,	0,	0,	0,	0
2020032400.28.16.35,	0,	0,	0,	0,	0,	0,	0
2020032400.28.21.35,	0,	0,	0,	0,	0,	0,	0
2020032400.28.26.35,	0,	0,	0,	0,	0,	0,	0
2020032400.28.31.35,	0,	0,	0,	0,	0,	0,	0
2020032400.28.36.35,	0,	0,	0,	0,	0,	0,	0
2020032400.28.41.35,	0,	0,	0,	0,	0,	0,	0
2020032400.28.46.35,	0,	0,	0,	0,	0,	0,	0
2020032400.28.51.35,	0,	0,	0,	0,	0,	0,	0
2020032400.28.56.35,	0,	0,	0,	0,	0,	0,	0
2020032400.29.01.36,	0,	0,	0,	0,	0,	0,	0
2020032400.29.06.36,	0,	0,	0,	0,	0,	0,	0
2020032400.29.11.36,	0,	0,	0,	0,	0,	0,	0
2020032400.29.16.36,	0,	0,	0,	0,	0,	0,	0
2020032400.29.21.36,	0,	0,	0,	0,	0,	0,	0
2020032400.29.26.36,	0,	0,	0,	0,	0,	0,	0
2020032400.29.31.36,	0,	0,	0,	0,	0,	0,	0
2020032400.29.36.36,	0,	0,	0,	0,	0,	0,	0
2020032400.29.41.36,	0,	0,	0,	0,	0,	0,	0
2020032400.29.46.36,	0,	0,	0,	0,	0,	0,	0
2020032400.29.51.36,	0,	0,	0,	0,	0,	0,	0
2020032400.29.56.36,	0,	0,	0,	0,	0,	0,	0
2020032400.30.01.36,	0,	0,	0,	0,	0,	0,	0
2020032400.30.06.36,	0,	0,	0,	0,	0,	0,	0
2020032400.30.11.36,	0,	0,	0,	0,	0,	0,	0
2020032400.30.16.36,	0,	0,	0,	0,	0,	0,	0
2020032400.30.21.36,	0,	0,	0,	0,	0,	0,	0
2020032400.30.26.36,	0,	0,	0,	0,	0,	0,	0
2020032400.30.31.36,	0,	0,	0,	0,	0,	0,	0
2020032400.30.36.36,	0,	0,	0,	0,	0,	0,	0
2020032400.30.41.36,	0,	0,	0,	0,	0,	0,	0
2020032400.30.46.36,	0,	0,	0,	0,	0,	0,	0
2020032400.30.51.36,	0,	0,	0,	0,	0,	0,	0
2020032400.30.56.36,	0,	0,	0,	0,	0,	0,	0
2020032400.31.01.36,	0,	0,	0,	0,	0,	0,	0
2020032400.31.06.36,	0,	0,	0,	0,	0,	0,	0
2020032400.31.11.37,	0,	0,	0,	0,	0,	0,	0
2020032400.31.16.36,	0,	0,	0,	0,	0,	0,	0
2020032400.31.21.37,	0,	0,	0,	0,	0,	0,	0
2020032400.31.26.37,	0,	0,	0,	0,	0,	0,	0
2020032400.31.31.37,	0,	0,	0,	0,	0,	0,	0
2020032400.31.36.37,	0,	0,	0,	0,	0,	0,	0
2020032400.31.41.37,	0,	0,	0,	0,	0,	0,	0
2020032400.31.46.37,	0,	0,	0,	0,	0,	0,	0
2020032400.31.51.37,	0,	0,	0,	0,	0,	0,	0
2020032400.31.56.37,	0,	0,	0,	0,	0,	0,	0
2020032400.32.01.37,	0,	0,	0,	0,	0,	0,	0
2020032400.32.06.37,	0,	0,	0,	0,	0,	0,	0
2020032400.32.11.37,	0,	0,	0,	0,	0,	0,	0
2020032400.32.16.37,	0,	0,	0,	0,	0,	0,	0
2020032400.32.21.37,	0,	0,	0,	0,	0,	0,	0
2020032400.32.26.37,	0,	0,	0,	0,	0,	0,	0
2020032400.32.31.37,	0,	0,	0,	0,	0,	0,	0
2020032400.32.36.37,	0,	0,	0,	0,	0,	0,	0
2020032400.32.41.37,	0,	0,	0,	0,	0,	0,	0
2020032400.32.46.37,	0,	0,	0,	0,	0,	0,	0
2020032400.32.51.37,	0,	0,	0,	0,	0,	0,	0
2020032400.32.56.38,	0,	0,	0,	0,	0,	0,	0
2020032400.33.01.38,	0,	0,	0,	0,	0,	0,	0
2020032400.33.06.38,	0,	0,	0,	0,	0,	0,	0
2020032400.33.11.38,	0,	0,	0,	0,	0,	0,	0
2020032400.33.16.38,	0,	0,	0,	0,	0,	0,	0
2020032400.33.21.38,	0,	0,	0,	0,	0,	0,	0
2020032400.33.26.38,	0,	0,	0,	0,	0,	0,	0
2020032400.33.31.38,	0,	0,	0,	0,	0,	0,	0
2020032400.33.36.38,	0,	0,	0,	0,	0,	0,	0
2020032400.33.41.38,	0,	0,	0,	0,	0,	0,	0
2020032400.33.46.38,	0,	0,	0,	0,	0,	0,	0
2020032400.33.51.38,	0,	0,	0,	0,	0,	0,	0
2020032400.33.56.38,	0,	0,	0,	0,	0,	0,	0
2020032400.34.01.38,	0,	0,	0,	0,	0,	0,	0
2020032400.34.06.38,	0,	0,	0,	0,	0,	0,	0
2020032400.34.11.38,	0,	0,	0,	0,	0,	0,	0
2020032400.34.16.38,	0,	0,	0,	0,	0,	0,	0
2020032400.34.21.38,	0,	0,	0,	0,	0,	0,	0
2020032400.34.26.38,	0,	0,	0,	0,	0,	0,	0
2020032400.34.31.38,	0,	0,	0,	0,	0,	0,	0
2020032400.34.36.38,	0,	0,	0,	0,	0,	0,	0
2020032400.34.41.38,	0,	0,	0,	0,	0,	0,	0
2020032400.34.46.38,	0,	0,	0,	0,	0,	0,	0
2020032400.34.51.38,	0,	0,	0,	0,	0,	0,	0
2020032400.34.56.38,	0,	0,	0,	0,	0,	0,	0
2020032400.35.01.38,	0,	0,	0,	0,	0,	0,	0
2020032400.35.06.39,	0,	0,	0,	0,	0,	0,	0
2020032400.35.11.39,	0,	0,	0,	0,	0,	0,	0
2020032400.35.16.39,	0,	0,	0,	0,	0,	0,	0
2020032400.35.21.39,	0,	0,	0,	0,	0,	0,	0
2020032400.35.26.39,	0,	0,	0,	0,	0,	0,	0
2020032400.35.31.39,	0,	0,	0,	0,	0,	0,	0
2020032400.35.36.39,	0,	0,	0,	0,	0,	0,	0
2020032400.35.41.39,	0,	0,	0,	0,	0,	0,	0
2020032400.35.46.39,	0,	0,	0,	0,	0,	0,	0
2020032400.35.51.39,	0,	0,	0,	0,	0,	0,	0
2020032400.35.56.39,	0,	0,	0,	0,	0,	0,	0
2020032400.36.01.39,	0,	0,	0,	0,	0,	0,	0
2020032400.36.06.39,	0,	0,	0,	0,	0,	0,	0
2020032400.36.11.39,	0,	0,	0,	0,	0,	0,	0
2020032400.36.16.39,	0,	0,	0,	0,	0,	0,	0
2020032400.36.21.39,	0,	0,	0,	0,	0,	0,	0
2020032400.36.26.39,	0,	0,	0,	0,	0,	0,	0
2020032400.36.31.39,	0,	0,	0,	0,	0,	0,	0
2020032400.36.36.39,	0,	0,	0,	0,	0,	0,	0
2020032400.36.41.39,	0,	0,	0,	0,	0,	0,	0
2020032400.36.46.39,	0,	0,	0,	0,	0,	0,	0
2020032400.36.51.39,	0,	0,	0,	0,	0,	0,	0
2020032400.36.56.39,	0,	0,	0,	0,	0,	0,	0
2020032400.37.01.39,	0,	0,	0,	0,	0,	0,	0
2020032400.37.06.39,	0,	0,	0,	0,	0,	0,	0
2020032400.37.11.39,	0,	0,	0,	0,	0,	0,	0
2020032400.37.16.39,	0,	0,	0,	0,	0,	0,	0
2020032400.37.21.39,	0,	0,	0,	0,	0,	0,	0
2020032400.37.26.39,	0,	0,	0,	0,	0,	0,	0
2020032400.37.31.39,	0,	0,	0,	0,	0,	0,	0
2020032400.37.36.39,	0,	0,	0,	0,	0,	0,	0
2020032400.37.41.39,	0,	0,	0,	0,	0,	0,	0
2020032400.37.46.40,	0,	0,	0,	0,	0,	0,	0
2020032400.37.51.39,	0,	0,	0,	0,	0,	0,	0
2020032400.37.56.40,	0,	0,	0,	0,	0,	0,	0
2020032400.38.01.40,	0,	0,	0,	0,	0,	0,	0
2020032400.38.06.40,	0,	0,	0,	0,	0,	0,	0
2020032400.38.11.40,	0,	0,	0,	0,	0,	0,	0
2020032400.38.16.40,	0,	0,	0,	0,	0,	0,	0
2020032400.38.21.40,	0,	0,	0,	0,	0,	0,	0
2020032400.38.26.40,	0,	0,	0,	0,	0,	0,	0
2020032400.38.31.40,	0,	0,	0,	0,	0,	0,	0
2020032400.38.36.40,	0,	0,	0,	0,	0,	0,	0
2020032400.38.41.40,	0,	0,	0,	0,	0,	0,	0
2020032400.38.46.40,	0,	0,	0,	0,	0,	0,	0
2020032400.38.51.40,	0,	0,	0,	0,	0,	0,	0
2020032400.38.56.40,	0,	0,	0,	0,	0,	0,	0
2020032400.39.01.40,	0,	0,	0,	0,	0,	0,	0
2020032400.39.06.40,	0,	0,	0,	0,	0,	0,	0
2020032400.39.11.40,	0,	0,	0,	0,	0,	0,	0
2020032400.39.16.40,	0,	0,	0,	0,	0,	0,	0
2020032400.39.21.40,	0,	0,	0,	0,	0,	0,	0
2020032400.39.26.40,	0,	0,	0,	0,	0,	0,	0
2020032400.39.31.40,	0,	0,	0,	0,	0,	0,	0
2020032400.39.36.40,	0,	0,	0,	0,	0,	0,	0
2020032400.39.41.40,	0,	0,	0,	0,	0,	0,	0
2020032400.39.46.40,	0,	0,	0,	0,	0,	0,	0
2020032400.39.51.40,	0,	0,	0,	0,	0,	0,	0
2020032400.39.56.40,	0,	0,	0,	0,	0,	0,	0
2020032400.40.01.41,	0,	0,	0,	0,	0,	0,	0
2020032400.40.06.40,	0,	0,	0,	0,	0,	0,	0
2020032400.40.11.41,	0,	0,	0,	0,	0,	0,	0
2020032400.40.16.41,	0,	0,	0,	0,	0,	0,	0
2020032400.40.21.41,	0,	0,	0,	0,	0,	0,	0
2020032400.40.26.41,	0,	0,	0,	0,	0,	0,	0
2020032400.40.31.41,	0,	0,	0,	0,	0,	0,	0
2020032400.40.36.41,	0,	0,	0,	0,	0,	0,	0
2020032400.40.41.41,	0,	0,	0,	0,	0,	0,	0
2020032400.40.46.41,	0,	0,	0,	0,	0,	0,	0
2020032400.40.51.41,	0,	0,	0,	0,	0,	0,	0
2020032400.40.56.41,	0,	0,	0,	0,	0,	0,	0
2020032400.41.01.41,	0,	0,	0,	0,	0,	0,	0
2020032400.41.06.41,	0,	0,	0,	0,	0,	0,	0
2020032400.41.11.41,	0,	0,	0,	0,	0,	0,	0
2020032400.41.16.41,	0,	0,	0,	0,	0,	0,	0
2020032400.41.21.41,	0,	0,	0,	0,	0,	0,	0
2020032400.41.26.41,	0,	0,	0,	0,	0,	0,	0
2020032400.41.31.41,	0,	0,	0,	0,	0,	0,	0
2020032400.41.36.41,	0,	0,	0,	0,	0,	0,	0
2020032400.41.41.41,	0,	0,	0,	0,	0,	0,	0
2020032400.41.46.41,	0,	0,	0,	0,	0,	0,	0
2020032400.41.51.41,	0,	0,	0,	0,	0,	0,	0
2020032400.41.56.41,	0,	0,	0,	0,	0,	0,	0
2020032400.42.01.41,	0,	0,	0,	0,	0,	0,	0
2020032400.42.06.41,	0,	0,	0,	0,	0,	0,	0
2020032400.42.11.41,	0,	0,	0,	0,	0,	0,	0
2020032400.42.16.41,	0,	0,	0,	0,	0,	0,	0
2020032400.42.21.41,	0,	0,	0,	0,	0,	0,	0
2020032400.42.26.41,	0,	0,	0,	0,	0,	0,	0
2020032400.42.31.41,	0,	0,	0,	0,	0,	0,	0
2020032400.42.36.42,	0,	0,	0,	0,	0,	0,	0
2020032400.42.41.42,	0,	0,	0,	0,	0,	0,	0
2020032400.42.46.42,	0,	0,	0,	0,	0,	0,	0
2020032400.42.51.42,	0,	0,	0,	0,	0,	0,	0
2020032400.42.56.42,	0,	0,	0,	0,	0,	0,	0
2020032400.43.01.42,	0,	0,	0,	0,	0,	0,	0
2020032400.43.06.42,	0,	0,	0,	0,	0,	0,	0
2020032400.43.11.42,	0,	0,	0,	0,	0,	0,	0
2020032400.43.16.42,	0,	0,	0,	0,	0,	0,	0
2020032400.43.21.42,	0,	0,	0,	0,	0,	0,	0
2020032400.43.26.42,	0,	0,	0,	0,	0,	0,	0
2020032400.43.31.42,	0,	0,	0,	0,	0,	0,	0
2020032400.43.36.42,	0,	0,	0,	0,	0,	0,	0
2020032400.43.41.42,	0,	0,	0,	0,	0,	0,	0
2020032400.43.46.42,	0,	0,	0,	0,	0,	0,	0
2020032400.43.51.42,	0,	0,	0,	0,	0,	0,	0
2020032400.43.56.42,	0,	0,	0,	0,	0,	0,	0
2020032400.44.01.42,	0,	0,	0,	0,	0,	0,	0
2020032400.44.06.42,	0,	0,	0,	0,	0,	0,	0
2020032400.44.11.42,	0,	0,	0,	0,	0,	0,	0
2020032400.44.16.42,	0,	0,	0,	0,	0,	0,	0
2020032400.44.21.42,	0,	0,	0,	0,	0,	0,	0
2020032400.44.26.42,	0,	0,	0,	0,	0,	0,	0
2020032400.44.31.42,	0,	0,	0,	0,	0,	0,	0
2020032400.44.36.42,	0,	0,	0,	0,	0,	0,	0
2020032400.44.41.42,	0,	0,	0,	0,	0,	0,	0
2020032400.44.46.42,	0,	0,	0,	0,	0,	0,	0
2020032400.44.51.42,	0,	0,	0,	0,	0,	0,	0
2020032400.44.56.42,	0,	0,	0,	0,	0,	0,	0
2020032400.45.01.43,	0,	0,	0,	0,	0,	0,	0
2020032400.45.06.42,	0,	0,	0,	0,	0,	0,	0
2020032400.45.11.43,	0,	0,	0,	0,	0,	0,	0
2020032400.45.16.43,	0,	0,	0,	0,	0,	0,	0
2020032400.45.21.43,	0,	0,	0,	0,	0,	0,	0
2020032400.45.26.43,	0,	0,	0,	0,	0,	0,	0
2020032400.45.31.43,	0,	0,	0,	0,	0,	0,	0
2020032400.45.36.43,	0,	0,	0,	0,	0,	0,	0
2020032400.45.41.43,	0,	0,	0,	0,	0,	0,	0
2020032400.45.46.43,	0,	0,	0,	0,	0,	0,	0
2020032400.45.51.43,	0,	0,	0,	0,	0,	0,	0
2020032400.45.56.43,	0,	0,	0,	0,	0,	0,	0
2020032400.46.01.43,	0,	0,	0,	0,	0,	0,	0
2020032400.46.06.43,	0,	0,	0,	0,	0,	0,	0
2020032400.46.11.43,	0,	0,	0,	0,	0,	0,	0
2020032400.46.16.43,	0,	0,	0,	0,	0,	0,	0
2020032400.46.21.43,	0,	0,	0,	0,	0,	0,	0
2020032400.46.26.43,	0,	0,	0,	0,	0,	0,	0
2020032400.46.31.43,	0,	0,	0,	0,	0,	0,	0
2020032400.46.36.43,	0,	0,	0,	0,	0,	0,	0
2020032400.46.41.43,	0,	0,	0,	0,	0,	0,	0
2020032400.46.46.43,	0,	0,	0,	0,	0,	0,	0
2020032400.46.51.43,	0,	0,	0,	0,	0,	0,	0
2020032400.46.56.43,	0,	0,	0,	0,	0,	0,	0
2020032400.47.01.43,	0,	0,	0,	0,	0,	0,	0
2020032400.47.06.43,	0,	0,	0,	0,	0,	0,	0
2020032400.47.11.43,	0,	0,	0,	0,	0,	0,	0
2020032400.47.16.44,	0,	0,	0,	0,	0,	0,	0
2020032400.47.21.44,	0,	0,	0,	0,	0,	0,	0
2020032400.47.26.44,	0,	0,	0,	0,	0,	0,	0
2020032400.47.31.44,	0,	0,	0,	0,	0,	0,	0
2020032400.47.36.44,	0,	0,	0,	0,	0,	0,	0
2020032400.47.41.44,	0,	0,	0,	0,	0,	0,	0
2020032400.47.46.44,	0,	0,	0,	0,	0,	0,	0
2020032400.47.51.44,	0,	0,	0,	0,	0,	0,	0
2020032400.47.56.44,	0,	0,	0,	0,	0,	0,	0
2020032400.48.01.44,	0,	0,	0,	0,	0,	0,	0
2020032400.48.06.44,	0,	0,	0,	0,	0,	0,	0
2020032400.48.11.44,	0,	0,	0,	0,	0,	0,	0
2020032400.48.16.44,	0,	0,	0,	0,	0,	0,	0
2020032400.48.21.44,	0,	0,	0,	0,	0,	0,	0
2020032400.48.26.44,	0,	0,	0,	0,	0,	0,	0
2020032400.48.31.44,	0,	0,	0,	0,	0,	0,	0
2020032400.48.36.44,	0,	0,	0,	0,	0,	0,	0
2020032400.48.41.44,	0,	0,	0,	0,	0,	0,	0
2020032400.48.46.44,	0,	0,	0,	0,	0,	0,	0
2020032400.48.51.44,	0,	0,	0,	0,	0,	0,	0
2020032400.48.56.44,	0,	0,	0,	0,	0,	0,	0
2020032400.49.01.44,	0,	0,	0,	0,	0,	0,	0
2020032400.49.06.44,	0,	0,	0,	0,	0,	0,	0
2020032400.49.11.44,	0,	0,	0,	0,	0,	0,	0
2020032400.49.16.44,	0,	0,	0,	0,	0,	0,	0
2020032400.49.21.44,	0,	0,	0,	0,	0,	0,	0
2020032400.49.26.45,	0,	0,	0,	0,	0,	0,	0
2020032400.49.31.44,	0,	0,	0,	0,	0,	0,	0
2020032400.49.36.44,	0,	0,	0,	0,	0,	0,	0
2020032400.49.41.44,	0,	0,	0,	0,	0,	0,	0
2020032400.49.46.45,	0,	0,	0,	0,	0,	0,	0
2020032400.49.51.45,	0,	0,	0,	0,	0,	0,	0
2020032400.49.56.45,	0,	0,	0,	0,	0,	0,	0
2020032400.50.01.45,	0,	0,	0,	0,	0,	0,	0
2020032400.50.06.45,	0,	0,	0,	0,	0,	0,	0
2020032400.50.11.45,	0,	0,	0,	0,	0,	0,	0
2020032400.50.16.45,	0,	0,	0,	0,	0,	0,	0
2020032400.50.21.45,	0,	0,	0,	0,	0,	0,	0
2020032400.50.26.45,	0,	0,	0,	0,	0,	0,	0
2020032400.50.31.45,	0,	0,	0,	0,	0,	0,	0
2020032400.50.36.45,	0,	0,	0,	0,	0,	0,	0
2020032400.50.41.45,	0,	0,	0,	0,	0,	0,	0
2020032400.50.46.45,	0,	0,	0,	0,	0,	0,	0
2020032400.50.51.45,	0,	0,	0,	0,	0,	0,	0
2020032400.50.56.45,	0,	0,	0,	0,	0,	0,	0
2020032400.51.01.45,	0,	0,	0,	0,	0,	0,	0
2020032400.51.06.45,	0,	0,	0,	0,	0,	0,	0
2020032400.51.11.45,	0,	0,	0,	0,	0,	0,	0
2020032400.51.16.45,	0,	0,	0,	0,	0,	0,	0
2020032400.51.21.45,	0,	0,	0,	0,	0,	0,	0
2020032400.51.26.45,	0,	0,	0,	0,	0,	0,	0
2020032400.51.31.46,	0,	0,	0,	0,	0,	0,	0
2020032400.51.36.46,	0,	0,	0,	0,	0,	0,	0
2020032400.51.41.46,	0,	0,	0,	0,	0,	0,	0
2020032400.51.46.46,	0,	0,	0,	0,	0,	0,	0
2020032400.51.51.46,	0,	0,	0,	0,	0,	0,	0
2020032400.51.56.46,	0,	0,	0,	0,	0,	0,	0
2020032400.52.01.46,	0,	0,	0,	0,	0,	0,	0
2020032400.52.06.46,	0,	0,	0,	0,	0,	0,	0
2020032400.52.11.46,	0,	0,	0,	0,	0,	0,	0
2020032400.52.16.46,	0,	0,	0,	0,	0,	0,	0
2020032400.52.21.46,	0,	0,	0,	0,	0,	0,	0
2020032400.52.26.46,	0,	0,	0,	0,	0,	0,	0
2020032400.52.31.46,	0,	0,	0,	0,	0,	0,	0
2020032400.52.36.46,	0,	0,	0,	0,	0,	0,	0
2020032400.52.41.46,	0,	0,	0,	0,	0,	0,	0
2020032400.52.46.46,	0,	0,	0,	0,	0,	0,	0
2020032400.52.51.46,	0,	0,	0,	0,	0,	0,	0
2020032400.52.56.46,	0,	0,	0,	0,	0,	0,	0
2020032400.53.01.46,	0,	0,	0,	0,	0,	0,	0
2020032400.53.06.46,	0,	0,	0,	0,	0,	0,	0
2020032400.53.11.46,	0,	0,	0,	0,	0,	0,	0
2020032400.53.16.46,	0,	0,	0,	0,	0,	0,	0
2020032400.53.21.46,	0,	0,	0,	0,	0,	0,	0
2020032400.53.26.46,	0,	0,	0,	0,	0,	0,	0
2020032400.53.31.47,	0,	0,	0,	0,	0,	0,	0
2020032400.53.36.46,	0,	0,	0,	0,	0,	0,	0
2020032400.53.41.46,	0,	0,	0,	0,	0,	0,	0
2020032400.53.46.46,	0,	0,	0,	0,	0,	0,	0
2020032400.53.51.46,	0,	0,	0,	0,	0,	0,	0
2020032400.53.56.46,	0,	0,	0,	0,	0,	0,	0
2020032400.54.01.46,	0,	0,	0,	0,	0,	0,	0
2020032400.54.06.46,	0,	0,	0,	0,	0,	0,	0
2020032400.54.11.47,	0,	0,	0,	0,	0,	0,	0
2020032400.54.16.47,	0,	0,	0,	0,	0,	0,	0
2020032400.54.21.46,	0,	0,	0,	0,	0,	0,	0
2020032400.54.26.47,	0,	0,	0,	0,	0,	0,	0
2020032400.54.31.47,	0,	0,	0,	0,	0,	0,	0
2020032400.54.36.47,	0,	0,	0,	0,	0,	0,	0
2020032400.54.41.47,	0,	0,	0,	0,	0,	0,	0
2020032400.54.46.47,	0,	0,	0,	0,	0,	0,	0
